Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440233,9.7984686,9.5087881,26.00
2,5.7441483,9.7980423,9.5045929,26.05
3,5.7445660,9.7966175,9.4907942,26.09
4,5.7445998,9.7965021,9.4799013,26.11
5,5.7449121,9.7954369,9.4660406,26.14
6,5.7446194,9.7964354,9.4547243,26.15
7,5.7444353,9.7970629,9.4438009,26.09
8,5.7445707,9.7966013,9.4332495,26.10
9,5.7444792,9.7969141,9.4239216,26.05
10,5.7447186,9.7960968,9.4121323,26.06
11,5.7445765,9.7965822,9.4022293,26.09
12,5.7451062,9.7947760,9.3906155,26.15
13,5.7448568,9.7956257,9.3797112,26.08
14,5.7444820,9.7969036,9.3697796,26.05
15,5.7448559,9.7956285,9.3583498,25.96
16,5.7447023,9.7961531,9.3494024,25.85
17,5.7451024,9.7947884,9.3388834,25.80
18,5.7448063,9.7957983,9.3263140,25.74
19,5.7455626,9.7932196,9.3157043,25.64
20,5.7448626,9.7956057,9.3078985,25.61
21,5.7444892,9.7968798,9.2976198,25.60
22,5.7447615,9.7959509,9.2920141,25.57
23,5.7448187,9.7957554,9.2817154,25.55
24,5.7451658,9.7945728,9.2758713,25.51
25,5.7448645,9.7955990,9.2663202,25.54
26,5.7452841,9.7941685,9.2559795,25.53
27,5.7446442,9.7963505,9.2451200,25.53
28,5.7440519,9.7983713,9.2337961,25.51
29,5.7447176,9.7961006,9.2262945,25.59
30,5.7444429,9.7970371,9.2131090,25.60
31,5.7447486,9.7959948,9.2031317,25.58
32,5.7448130,9.7957754,9.1896648,25.61
