Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444887,9.7968807,9.5093498,29.39
2,5.7449102,9.7954435,9.5046806,29.45
3,5.7448788,9.7955513,9.4977312,29.45
4,5.7448044,9.7958050,9.4863148,29.39
5,5.7452593,9.7942533,9.4739542,29.38
6,5.7450166,9.7950811,9.4639997,29.40
7,5.7448912,9.7955084,9.4558573,29.36
8,5.7446933,9.7961836,9.4458246,29.36
9,5.7450662,9.7949114,9.4419308,29.36
10,5.7450409,9.7949982,9.4376287,29.36
11,5.7448101,9.7957850,9.4279480,29.33
12,5.7453494,9.7939463,9.4183588,29.30
13,5.7450032,9.7951269,9.4085484,29.23
14,5.7448192,9.7957544,9.3997517,29.21
15,5.7447882,9.7958593,9.3910494,29.20
16,5.7447972,9.7958288,9.3847637,29.24
17,5.7450395,9.7950029,9.3764648,29.29
18,5.7449255,9.7953920,9.3633842,29.27
19,5.7452993,9.7941170,9.3524618,29.23
20,5.7448177,9.7957592,9.3416262,29.20
21,5.7445354,9.7967215,9.3335724,29.21
22,5.7448111,9.7957811,9.3244905,29.18
23,5.7445469,9.7966833,9.3172932,29.26
24,5.7448301,9.7957163,9.3067598,29.31
25,5.7448287,9.7957211,9.2923460,29.37
26,5.7452030,9.7944450,9.2828112,29.33
27,5.7446880,9.7962008,9.2723083,29.25
28,5.7444487,9.7970181,9.2617693,29.24
29,5.7449908,9.7951689,9.2581873,29.26
30,5.7448335,9.7957058,9.2502565,29.26
31,5.7448235,9.7957401,9.2407494,29.30
32,5.7448788,9.7955513,9.2275534,29.32
