Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443647,9.7973042,9.5095358,27.83
2,5.7446012,9.7964973,9.5022554,27.83
3,5.7446346,9.7963839,9.4947281,27.78
4,5.7445779,9.7965765,9.4820499,27.75
5,5.7450438,9.7949886,9.4702396,27.79
6,5.7447658,9.7959366,9.4589729,27.80
7,5.7443285,9.7974281,9.4495697,27.76
8,5.7445536,9.7966604,9.4404535,27.75
9,5.7445602,9.7966375,9.4323425,27.79
10,5.7446671,9.7962723,9.4252834,27.80
11,5.7445478,9.7966795,9.4124517,27.74
12,5.7451248,9.7947121,9.4006262,27.76
13,5.7446852,9.7962112,9.3901377,27.77
14,5.7442966,9.7975368,9.3819408,27.76
15,5.7445631,9.7966270,9.3722763,27.77
16,5.7444305,9.7970800,9.3633080,27.81
17,5.7445750,9.7965870,9.3546906,27.82
18,5.7444563,9.7969923,9.3429356,27.81
19,5.7451072,9.7947721,9.3323793,27.79
20,5.7446661,9.7962761,9.3210669,27.80
21,5.7442398,9.7977304,9.3110142,27.79
22,5.7447252,9.7960749,9.3046923,27.79
23,5.7445431,9.7966957,9.2950687,27.84
24,5.7447357,9.7960386,9.2853479,27.79
25,5.7445879,9.7965431,9.2730427,27.78
26,5.7450347,9.7950191,9.2623320,27.76
27,5.7446690,9.7962666,9.2500858,27.73
28,5.7441545,9.7980213,9.2407093,27.73
29,5.7448220,9.7957439,9.2356424,27.71
30,5.7447033,9.7961493,9.2269592,27.73
31,5.7448397,9.7956839,9.2166758,27.69
32,5.7448092,9.7957878,9.2041588,27.71
