Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442150,9.7978144,9.5145502,26.31
2,5.7447338,9.7960453,9.5083237,26.33
3,5.7442007,9.7978640,9.5057545,26.36
4,5.7445407,9.7967043,9.4862556,26.40
5,5.7450829,9.7948551,9.4753580,26.41
6,5.7447381,9.7960310,9.4589262,26.39
7,5.7443409,9.7973852,9.4473219,26.40
8,5.7444839,9.7968979,9.4411840,26.42
9,5.7450409,9.7949982,9.4379206,26.41
10,5.7443790,9.7972555,9.4300671,26.36
11,5.7446280,9.7964067,9.4096403,26.31
12,5.7451754,9.7945395,9.3961792,26.25
13,5.7442303,9.7977629,9.3820047,26.25
14,5.7441931,9.7978897,9.3700094,26.19
15,5.7445288,9.7967443,9.3605242,26.12
16,5.7448683,9.7955866,9.3527231,26.09
17,5.7444124,9.7971411,9.3410625,26.05
18,5.7445054,9.7968245,9.3206844,26.03
19,5.7449064,9.7954569,9.3052168,26.01
20,5.7442884,9.7975645,9.2895565,25.99
21,5.7437387,9.7994404,9.2791634,25.99
22,5.7443714,9.7972813,9.2710981,25.99
23,5.7446537,9.7963190,9.2690468,26.06
24,5.7442360,9.7977428,9.2559509,26.12
25,5.7447577,9.7959642,9.2392159,26.16
26,5.7452955,9.7941303,9.2268763,26.13
27,5.7442102,9.7978306,9.2112627,26.10
28,5.7438498,9.7990608,9.1975861,26.04
29,5.7444119,9.7971430,9.1858892,26.03
30,5.7446909,9.7961912,9.1835155,26.02
31,5.7443857,9.7972326,9.1627789,26.03
32,5.7449856,9.7951860,9.1492310,26.03
