Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7431688,9.8013849,9.5185375,25.15
2,5.7461877,9.7910891,9.5216293,25.11
3,5.7435026,9.8002453,9.4998341,25.05
4,5.7425795,9.8033962,9.4522448,25.03
5,5.7446322,9.7963915,9.4334764,25.03
6,5.7457190,9.7926865,9.4255972,25.03
7,5.7422638,9.8044748,9.3924656,25.00
8,5.7432384,9.8011475,9.3761997,25.00
9,5.7445536,9.7966604,9.3758945,24.99
10,5.7434626,9.8003817,9.3631639,24.98
11,5.7436886,9.7996101,9.3214178,25.03
12,5.7458515,9.7922344,9.3092012,25.03
13,5.7454109,9.7937365,9.3052254,25.06
14,5.7413769,9.8075037,9.2708302,25.02
15,5.7445068,9.7968197,9.2654123,25.01
16,5.7445006,9.7968407,9.2674303,24.95
17,5.7429562,9.8021107,9.2480335,24.97
18,5.7444763,9.7969236,9.2102757,25.02
19,5.7452888,9.7941532,9.1898603,25.00
20,5.7441821,9.7979269,9.1848679,25.05
21,5.7429295,9.8022022,9.1610489,25.06
22,5.7447224,9.7960844,9.1501465,25.09
23,5.7446003,9.7965012,9.1609039,25.11
24,5.7433500,9.8007660,9.1427984,25.11
25,5.7452364,9.7943316,9.1126137,25.15
26,5.7453437,9.7939653,9.0956287,25.10
27,5.7432775,9.8010130,9.0769768,25.10
28,5.7431154,9.8015671,9.0554180,25.10
29,5.7455034,9.7934208,9.0525494,25.16
30,5.7446136,9.7964544,9.0614700,25.23
31,5.7434802,9.8003225,9.0362482,25.19
32,5.7451534,9.7946138,9.0075159,25.17
