Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439499,9.7987194,9.4828157,24.63
2,5.7444277,9.7970896,9.4716082,24.63
3,5.7445011,9.7968388,9.4632797,24.62
4,5.7445893,9.7965384,9.4482880,24.63
5,5.7448668,9.7955914,9.4391479,24.66
6,5.7449183,9.7954159,9.4286251,24.66
7,5.7443371,9.7973986,9.4164486,24.62
8,5.7440329,9.7984362,9.4059677,24.65
9,5.7444801,9.7969103,9.3959513,24.63
10,5.7445817,9.7965641,9.3881626,24.61
11,5.7443295,9.7974243,9.3659058,24.59
12,5.7452002,9.7944546,9.3555517,24.48
13,5.7448997,9.7954798,9.3438282,24.48
14,5.7439432,9.7987423,9.3300838,24.47
15,5.7441854,9.7979155,9.3189936,24.46
16,5.7444038,9.7971706,9.3106003,24.51
17,5.7445259,9.7967548,9.3075047,24.49
18,5.7446780,9.7962351,9.2890425,24.49
19,5.7448397,9.7956839,9.2691517,24.48
20,5.7444820,9.7969036,9.2540741,24.49
21,5.7439833,9.7986050,9.2433834,24.53
22,5.7444181,9.7971220,9.2364054,24.58
23,5.7444801,9.7969103,9.2253103,24.55
24,5.7441344,9.7980900,9.2123766,24.55
25,5.7444682,9.7969513,9.1962214,24.57
26,5.7453480,9.7939510,9.1867466,24.63
27,5.7447901,9.7958527,9.1760473,24.68
28,5.7439518,9.7987127,9.1673803,24.73
29,5.7443738,9.7972727,9.1617966,24.78
30,5.7448463,9.7956619,9.1551075,24.77
31,5.7444401,9.7970467,9.1447258,24.74
32,5.7447309,9.7960548,9.1323290,24.69
