Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438378,9.7991018,9.5235825,23.95
2,5.7452688,9.7942209,9.5234013,23.95
3,5.7441959,9.7978802,9.5250664,23.94
4,5.7442732,9.7976170,9.4953146,23.93
5,5.7455292,9.7933331,9.4859343,23.91
6,5.7446547,9.7963152,9.4747925,23.94
7,5.7439990,9.7985516,9.4635792,23.94
8,5.7440443,9.7983971,9.4572515,23.91
9,5.7454667,9.7935457,9.4595594,23.93
10,5.7436848,9.7996235,9.4542570,23.93
11,5.7445722,9.7965965,9.4293413,23.96
12,5.7455101,9.7933989,9.4200668,23.91
13,5.7446175,9.7964420,9.4088678,23.90
14,5.7437181,9.7995100,9.3977432,23.88
15,5.7443299,9.7974224,9.3902330,23.92
16,5.7455540,9.7932491,9.3954868,23.85
17,5.7437725,9.7993250,9.3839016,23.84
18,5.7449293,9.7953787,9.3621006,23.86
19,5.7453890,9.7938118,9.3508129,23.88
20,5.7444253,9.7970972,9.3417330,23.89
21,5.7436604,9.7997074,9.3302460,23.92
22,5.7447414,9.7960186,9.3231316,23.91
23,5.7452593,9.7942533,9.3338947,23.92
24,5.7438793,9.7989597,9.3127785,23.89
25,5.7452564,9.7942629,9.2960205,23.86
26,5.7451715,9.7945528,9.2841253,23.88
27,5.7444496,9.7970152,9.2744808,23.88
28,5.7438006,9.7992287,9.2637205,23.85
29,5.7449789,9.7952089,9.2575359,23.84
30,5.7449245,9.7953949,9.2683334,23.83
31,5.7441597,9.7980032,9.2426071,23.83
32,5.7452211,9.7943830,9.2293968,23.85
