Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441673,9.7979774,9.5112581,25.26
2,5.7445912,9.7965317,9.5027990,25.30
3,5.7445812,9.7965660,9.5015545,25.28
4,5.7448149,9.7957687,9.4852476,25.30
5,5.7452660,9.7942305,9.4765291,25.26
6,5.7448435,9.7956715,9.4655838,25.22
7,5.7441645,9.7979870,9.4552536,25.20
8,5.7442303,9.7977629,9.4463806,25.20
9,5.7443547,9.7973375,9.4386969,25.28
10,5.7442741,9.7976131,9.4344835,25.33
11,5.7446098,9.7964678,9.4185362,25.29
12,5.7452431,9.7943087,9.4074221,25.31
13,5.7446957,9.7961750,9.3963776,25.30
14,5.7439022,9.7988825,9.3858080,25.27
15,5.7443357,9.7974033,9.3783436,25.27
16,5.7447057,9.7961407,9.3694649,25.26
17,5.7445173,9.7967834,9.3630896,25.21
18,5.7446289,9.7964029,9.3491831,25.21
19,5.7452903,9.7941475,9.3376932,25.22
20,5.7445621,9.7966309,9.3259439,25.22
21,5.7438421,9.7990866,9.3160753,25.22
22,5.7443810,9.7972488,9.3107042,25.24
23,5.7446427,9.7963562,9.3029785,25.27
24,5.7442045,9.7978506,9.2925081,25.29
25,5.7446804,9.7962275,9.2802706,25.32
26,5.7450547,9.7949514,9.2703152,25.36
27,5.7444263,9.7970943,9.2574158,25.36
28,5.7435904,9.7999458,9.2461166,25.35
29,5.7443752,9.7972689,9.2394495,25.36
30,5.7449284,9.7953815,9.2350655,25.39
31,5.7445898,9.7965364,9.2210245,25.43
32,5.7445688,9.7966080,9.2097607,25.45
