Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437649,9.7993507,9.5132265,24.04
2,5.7441769,9.7979450,9.5018148,23.98
3,5.7442288,9.7977676,9.4928513,23.96
4,5.7440624,9.7983351,9.4810133,23.94
5,5.7446198,9.7964344,9.4688511,23.97
6,5.7444940,9.7968636,9.4561357,24.02
7,5.7434072,9.8005705,9.4418297,24.02
8,5.7436485,9.7997475,9.4279747,24.05
9,5.7437687,9.7993374,9.4129086,24.04
10,5.7443233,9.7974453,9.3990202,24.07
11,5.7446990,9.7961636,9.3854952,24.03
12,5.7450905,9.7948294,9.3726692,23.99
13,5.7444277,9.7970896,9.3622665,23.96
14,5.7435637,9.8000374,9.3495045,23.93
15,5.7441158,9.7981529,9.3400183,23.91
16,5.7440963,9.7982197,9.3264008,23.93
17,5.7440720,9.7983027,9.3162403,23.97
18,5.7443905,9.7972164,9.3056183,24.00
19,5.7447596,9.7959576,9.2936087,23.98
20,5.7441931,9.7978897,9.2825089,23.93
21,5.7433448,9.8007841,9.2676115,23.98
22,5.7438006,9.7992287,9.2591753,24.01
23,5.7438655,9.7990074,9.2438955,24.02
24,5.7441249,9.7981224,9.2301311,23.99
25,5.7438865,9.7989359,9.2177658,24.05
26,5.7447882,9.7958593,9.2051840,24.06
27,5.7439976,9.7985563,9.1884460,24.07
28,5.7436180,9.7998514,9.1734056,24.08
29,5.7442279,9.7977705,9.1666079,24.09
30,5.7440701,9.7983093,9.1524248,24.07
31,5.7441816,9.7979288,9.1389856,24.04
32,5.7442646,9.7976456,9.1257505,24.05
