Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441044,9.7981920,9.5203266,23.12
2,5.7441373,9.7980804,9.5094080,23.13
3,5.7444000,9.7971840,9.5033941,23.13
4,5.7446313,9.7963943,9.4913340,23.14
5,5.7451520,9.7946196,9.4810352,23.17
6,5.7447691,9.7959251,9.4707441,23.16
7,5.7439318,9.7987814,9.4592228,23.15
8,5.7440252,9.7984629,9.4494534,23.18
9,5.7440615,9.7983389,9.4380035,23.23
10,5.7443123,9.7974825,9.4299250,23.23
11,5.7447243,9.7960777,9.4191475,23.23
12,5.7449045,9.7954626,9.4073524,23.20
13,5.7445116,9.7968025,9.3971920,23.23
14,5.7437406,9.7994337,9.3848991,23.23
15,5.7440896,9.7982426,9.3759680,23.17
16,5.7445874,9.7965450,9.3654556,23.11
17,5.7443457,9.7973690,9.3564711,23.09
18,5.7444563,9.7969923,9.3473988,23.09
19,5.7452464,9.7942972,9.3372793,23.10
20,5.7443547,9.7973375,9.3258142,23.12
21,5.7435751,9.7999983,9.3123579,23.11
22,5.7441797,9.7979355,9.3046942,23.16
23,5.7445226,9.7967653,9.2934446,23.17
24,5.7443266,9.7974348,9.2803221,23.22
25,5.7444553,9.7969952,9.2697554,23.18
26,5.7447124,9.7961187,9.2590361,23.25
27,5.7444515,9.7970085,9.2478371,23.20
28,5.7434416,9.8004541,9.2327061,23.16
29,5.7444983,9.7968493,9.2224140,23.19
30,5.7440085,9.7985191,9.2125549,23.17
31,5.7446356,9.7963800,9.1975937,23.17
32,5.7450643,9.7949181,9.1846132,23.15
