Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437201,9.7995033,9.5242720,23.16
2,5.7450991,9.7947998,9.5235119,23.20
3,5.7442074,9.7978411,9.5278292,23.17
4,5.7440481,9.7983847,9.4954462,23.21
5,5.7452917,9.7941427,9.4871330,23.17
6,5.7446165,9.7964449,9.4732866,23.09
7,5.7440453,9.7983942,9.4621754,23.06
8,5.7436037,9.7999001,9.4545498,23.01
9,5.7454925,9.7934589,9.4563465,22.99
10,5.7437572,9.7993765,9.4540215,23.00
11,5.7443695,9.7972879,9.4251060,23.04
12,5.7452736,9.7942047,9.4158735,23.02
13,5.7444286,9.7970867,9.4030457,23.05
14,5.7436218,9.7998390,9.3914537,23.04
15,5.7438860,9.7989368,9.3825731,23.04
16,5.7452679,9.7942247,9.3854370,23.05
17,5.7435894,9.7999496,9.3730030,23.07
18,5.7445521,9.7966642,9.3478298,23.06
19,5.7451468,9.7946367,9.3397446,23.11
20,5.7445817,9.7965641,9.3280392,23.11
21,5.7435513,9.8000793,9.3188314,23.08
22,5.7443304,9.7974215,9.3092270,23.10
23,5.7452898,9.7941494,9.3196507,22.99
24,5.7434006,9.8005934,9.3005772,23.02
25,5.7450619,9.7949266,9.2819176,23.02
26,5.7449050,9.7954617,9.2699118,23.05
27,5.7442894,9.7975607,9.2594032,23.06
28,5.7432642,9.8010597,9.2474041,23.07
29,5.7445641,9.7966242,9.2386560,23.09
30,5.7448082,9.7957916,9.2507153,23.11
31,5.7436218,9.7998390,9.2237501,23.14
32,5.7453156,9.7940617,9.2109613,23.15
