Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441950,9.7978830,9.4784660,26.15
2,5.7445221,9.7967672,9.4720097,26.19
3,5.7445197,9.7967758,9.4726915,26.16
4,5.7444391,9.7970505,9.4505825,26.16
5,5.7452812,9.7941780,9.4381599,26.14
6,5.7449684,9.7952452,9.4255104,26.19
7,5.7438869,9.7989340,9.4131775,26.17
8,5.7442498,9.7976961,9.4039612,26.17
9,5.7447233,9.7960815,9.4002876,26.19
10,5.7441721,9.7979612,9.3962917,26.21
11,5.7445383,9.7967119,9.3758106,26.23
12,5.7454958,9.7934465,9.3641834,26.26
13,5.7445974,9.7965107,9.3484278,26.22
14,5.7434163,9.8005400,9.3310280,26.12
15,5.7442513,9.7976913,9.3234339,26.13
16,5.7449293,9.7953787,9.3188171,26.13
17,5.7443552,9.7973366,9.3097305,26.19
18,5.7447834,9.7958755,9.2914248,26.22
19,5.7453880,9.7938147,9.2778130,26.25
20,5.7446594,9.7962990,9.2651749,26.21
21,5.7441607,9.7980003,9.2514772,26.19
22,5.7446451,9.7963476,9.2413673,26.10
23,5.7449770,9.7952156,9.2369814,26.06
24,5.7444305,9.7970800,9.2213783,26.09
25,5.7454872,9.7934761,9.2026329,26.06
26,5.7447519,9.7959833,9.1763763,26.04
27,5.7437801,9.7992983,9.1570129,25.97
28,5.7438698,9.7989931,9.1462984,26.00
29,5.7447119,9.7961197,9.1369514,26.03
30,5.7447004,9.7961597,9.1365490,26.02
31,5.7443476,9.7973623,9.1169758,26.04
32,5.7452021,9.7944479,9.1033640,26.01
