Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435732,9.8000050,9.4953976,23.10
2,5.7455192,9.7933674,9.4955416,23.09
3,5.7440405,9.7984095,9.4987059,23.05
4,5.7439957,9.7985630,9.4657688,23.01
5,5.7450423,9.7949934,9.4577932,22.98
6,5.7445402,9.7967052,9.4446697,23.06
7,5.7438221,9.7991552,9.4291191,23.08
8,5.7434444,9.8004446,9.4194155,23.07
9,5.7453022,9.7941065,9.4239159,23.08
10,5.7436090,9.7998829,9.4210997,23.15
11,5.7443204,9.7974558,9.3887033,23.13
12,5.7451515,9.7946205,9.3783684,23.11
13,5.7447062,9.7961397,9.3684168,23.05
14,5.7433462,9.8007793,9.3530455,23.06
15,5.7436852,9.7996225,9.3416548,23.06
16,5.7453747,9.7938595,9.3512821,23.05
17,5.7432461,9.8011208,9.3393946,23.05
18,5.7445250,9.7967577,9.3099461,23.07
19,5.7450113,9.7950983,9.2975845,23.11
20,5.7440348,9.7984295,9.2873192,23.14
21,5.7433023,9.8009291,9.2739458,23.17
22,5.7444048,9.7971678,9.2595434,23.17
23,5.7449474,9.7953167,9.2713718,23.19
24,5.7431154,9.8015671,9.2502766,23.13
25,5.7449718,9.7952337,9.2256107,23.12
26,5.7449579,9.7952805,9.2131367,23.11
27,5.7439070,9.7988653,9.2047663,23.16
28,5.7432399,9.8011417,9.1919403,23.18
29,5.7448483,9.7956553,9.1812468,23.17
30,5.7448096,9.7957869,9.1946058,23.19
31,5.7431755,9.8013620,9.1674376,23.20
32,5.7452135,9.7944098,9.1516571,23.20
