Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435436,9.8001060,9.5508232,22.83
2,5.7460976,9.7913961,9.5766268,22.82
3,5.7440605,9.7983418,9.5777636,22.84
4,5.7431583,9.8014212,9.5302944,22.84
5,5.7471552,9.7877922,9.5134821,22.86
6,5.7447195,9.7960939,9.5133362,22.86
7,5.7421179,9.8049726,9.4927940,22.83
8,5.7444210,9.7971125,9.4826765,22.82
9,5.7453885,9.7938128,9.5099821,22.84
10,5.7434626,9.8003817,9.5022879,22.79
11,5.7437081,9.7995443,9.4535637,22.85
12,5.7469406,9.7885237,9.4504280,22.88
13,5.7445498,9.7966738,9.4403477,22.89
14,5.7417860,9.8061066,9.4190874,22.91
15,5.7451162,9.7947416,9.4132376,22.90
16,5.7453632,9.7938995,9.4419699,22.87
17,5.7434692,9.8003597,9.4262791,22.89
18,5.7444353,9.7970629,9.3821707,22.85
19,5.7468052,9.7889853,9.3849888,22.85
20,5.7440224,9.7984724,9.3710585,22.89
21,5.7415943,9.8067608,9.3503485,22.88
22,5.7455864,9.7931385,9.3566856,22.93
23,5.7447934,9.7958422,9.3766336,22.91
24,5.7427826,9.8027029,9.3523273,22.92
25,5.7454114,9.7937346,9.3152781,22.94
26,5.7469616,9.7884521,9.3128939,22.91
27,5.7429304,9.8021984,9.2989235,22.95
28,5.7421799,9.8047609,9.2764330,22.98
29,5.7456989,9.7927551,9.2922287,22.98
30,5.7445092,9.7968111,9.3057289,22.99
31,5.7427807,9.8027096,9.2743282,22.99
32,5.7460642,9.7915096,9.2434978,22.98
