Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441082,9.7981796,9.5101633,25.70
2,5.7445354,9.7967215,9.5014772,25.74
3,5.7445288,9.7967443,9.4971485,25.76
4,5.7446580,9.7963037,9.4830933,25.74
5,5.7449450,9.7953243,9.4729300,25.74
6,5.7449722,9.7952328,9.4629745,25.72
7,5.7441978,9.7978735,9.4516344,25.76
8,5.7443070,9.7975006,9.4423161,25.76
9,5.7444706,9.7969427,9.4338341,25.80
10,5.7446604,9.7962952,9.4280481,25.72
11,5.7447395,9.7960253,9.4165030,25.77
12,5.7452340,9.7943392,9.4060507,25.77
13,5.7448673,9.7955894,9.3946609,25.75
14,5.7441463,9.7980490,9.3839474,25.70
15,5.7444992,9.7968454,9.3755531,25.70
16,5.7445083,9.7968149,9.3663254,25.69
17,5.7445035,9.7968302,9.3583374,25.66
18,5.7446985,9.7961655,9.3453865,25.62
19,5.7451706,9.7945557,9.3327885,25.64
20,5.7447433,9.7960129,9.3221111,25.68
21,5.7440863,9.7982540,9.3123951,25.67
22,5.7445822,9.7965622,9.3059845,25.69
23,5.7446537,9.7963190,9.2961588,25.73
24,5.7447491,9.7959938,9.2871933,25.65
25,5.7446671,9.7962723,9.2776451,25.67
26,5.7450237,9.7950563,9.2659054,25.70
27,5.7444205,9.7971134,9.2542124,25.72
28,5.7437916,9.7992592,9.2435942,25.73
29,5.7443085,9.7974958,9.2377415,25.73
30,5.7444148,9.7971334,9.2287817,25.74
31,5.7443724,9.7972784,9.2153416,25.82
32,5.7445607,9.7966356,9.2047396,25.90
