Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7451792,9.7945261,9.5016460,23.05
2,5.7457089,9.7927208,9.4931307,23.05
3,5.7428679,9.8024120,9.4731874,23.07
4,5.7431326,9.8015089,9.4593439,23.11
5,5.7456741,9.7928391,9.4705486,23.12
6,5.7447286,9.7960625,9.4679804,23.10
7,5.7431965,9.8012905,9.4309359,23.02
8,5.7455349,9.7933140,9.4190607,23.00
9,5.7451196,9.7947292,9.4122076,22.96
10,5.7430115,9.8019218,9.3924561,22.96
11,5.7433176,9.8008776,9.3833542,22.96
12,5.7456641,9.7928734,9.3955936,23.01
13,5.7440090,9.7985172,9.3878880,22.96
14,5.7436123,9.7998705,9.3499880,23.01
15,5.7457190,9.7926865,9.3371849,23.03
16,5.7448874,9.7955217,9.3331738,23.08
17,5.7427473,9.8028240,9.3134661,23.06
18,5.7439919,9.7985754,9.3052025,23.05
19,5.7452822,9.7941751,9.3196335,23.05
20,5.7434835,9.8003101,9.3084116,23.07
21,5.7445621,9.7966309,9.2730684,23.13
22,5.7456636,9.7928743,9.2605362,23.17
23,5.7440972,9.7982168,9.2553749,23.20
24,5.7426729,9.8030777,9.2365675,23.17
25,5.7447243,9.7960777,9.2255239,23.14
26,5.7445660,9.7966175,9.2428503,23.13
27,5.7434721,9.8003502,9.2267656,23.10
28,5.7450776,9.7948732,9.1932125,23.03
29,5.7459717,9.7918253,9.1840878,23.04
30,5.7434659,9.8003712,9.1741982,23.00
31,5.7431736,9.8013687,9.1590738,22.99
32,5.7456484,9.7929268,9.1554346,23.01
