Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441444,9.7980556,9.5225372,23.55
2,5.7443180,9.7974634,9.5132904,23.50
3,5.7442837,9.7975807,9.5029783,23.49
4,5.7443905,9.7972164,9.4934969,23.45
5,5.7449121,9.7954369,9.4814281,23.43
6,5.7450709,9.7948952,9.4714394,23.50
7,5.7437944,9.7992496,9.4587851,23.47
8,5.7440977,9.7982149,9.4466181,23.45
9,5.7441902,9.7978992,9.4352560,23.47
10,5.7444639,9.7969656,9.4248171,23.44
11,5.7443676,9.7972937,9.4146967,23.42
12,5.7448897,9.7955132,9.4000673,23.41
13,5.7446585,9.7963018,9.3902092,23.46
14,5.7439485,9.7987242,9.3780975,23.48
15,5.7443380,9.7973948,9.3680887,23.47
16,5.7442732,9.7976170,9.3553171,23.46
17,5.7446461,9.7963448,9.3467636,23.40
18,5.7446246,9.7964172,9.3374386,23.38
19,5.7448702,9.7955809,9.3268423,23.39
20,5.7444324,9.7970734,9.3164663,23.44
21,5.7436476,9.7997513,9.3045959,23.47
22,5.7445297,9.7967415,9.2978020,23.53
23,5.7443891,9.7972212,9.2845173,23.50
24,5.7445688,9.7966080,9.2739792,23.52
25,5.7444334,9.7970695,9.2636747,23.49
26,5.7451029,9.7947865,9.2524405,23.49
27,5.7442341,9.7977495,9.2423220,23.51
28,5.7439232,9.7988110,9.2293482,23.54
29,5.7443590,9.7973232,9.2201767,23.52
30,5.7445440,9.7966928,9.2080851,23.50
31,5.7447920,9.7958469,9.1976185,23.50
32,5.7445378,9.7967138,9.1887484,23.51
