Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441874,9.7979088,9.5114546,26.87
2,5.7447119,9.7961197,9.5028629,26.88
3,5.7449350,9.7953587,9.4986172,26.85
4,5.7442207,9.7977953,9.4755659,26.85
5,5.7450457,9.7949820,9.4598227,26.87
6,5.7444963,9.7968550,9.4386826,26.87
7,5.7438784,9.7989635,9.4246426,26.88
8,5.7443218,9.7974501,9.4130669,26.88
9,5.7447214,9.7960873,9.4066133,26.89
10,5.7446756,9.7962437,9.4014416,26.93
11,5.7446160,9.7964468,9.3831968,26.95
12,5.7455082,9.7934055,9.3693724,26.90
13,5.7448196,9.7957525,9.3540401,26.92
14,5.7439260,9.7988005,9.3411694,26.90
15,5.7442441,9.7977161,9.3323221,26.85
16,5.7444959,9.7968569,9.3262177,26.96
17,5.7444506,9.7970114,9.3182278,27.00
18,5.7443638,9.7973070,9.3005238,26.98
19,5.7449436,9.7953300,9.2869854,26.98
20,5.7442560,9.7976751,9.2717905,26.92
21,5.7438402,9.7990932,9.2637711,26.96
22,5.7445221,9.7967672,9.2559299,26.97
23,5.7445307,9.7967377,9.2480612,26.91
24,5.7443128,9.7974815,9.2350817,26.96
25,5.7444310,9.7970781,9.2210875,27.04
26,5.7449980,9.7951441,9.2086153,27.05
27,5.7443495,9.7973566,9.1946707,27.10
28,5.7440882,9.7982473,9.1870537,27.12
29,5.7447453,9.7960062,9.1818047,27.08
30,5.7445765,9.7965822,9.1758308,27.02
31,5.7445841,9.7965555,9.1592236,27.02
32,5.7447305,9.7960567,9.1466274,26.96
