Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443380,9.7973948,9.5081959,26.61
2,5.7445097,9.7968092,9.5002356,26.57
3,5.7444048,9.7971678,9.4963827,26.59
4,5.7444334,9.7970695,9.4782171,26.57
5,5.7448463,9.7956619,9.4658508,26.57
6,5.7448049,9.7958031,9.4520149,26.57
7,5.7442083,9.7978373,9.4414835,26.56
8,5.7444439,9.7970343,9.4328375,26.55
9,5.7445860,9.7965488,9.4231997,26.59
10,5.7444139,9.7971373,9.4184475,26.60
11,5.7444677,9.7969522,9.4021273,26.64
12,5.7451353,9.7946758,9.3904343,26.65
13,5.7446833,9.7962179,9.3783894,26.58
14,5.7440510,9.7983751,9.3674536,26.60
15,5.7443366,9.7974005,9.3586426,26.59
16,5.7446060,9.7964811,9.3502560,26.56
17,5.7443838,9.7972393,9.3416739,26.57
18,5.7445688,9.7966080,9.3276520,26.58
19,5.7450571,9.7949429,9.3176155,26.56
20,5.7445083,9.7968149,9.3043661,26.56
21,5.7439384,9.7987585,9.2941999,26.54
22,5.7443323,9.7974148,9.2871437,26.52
23,5.7446332,9.7963886,9.2798214,26.50
24,5.7443881,9.7972250,9.2680426,26.48
25,5.7446914,9.7961903,9.2548285,26.47
26,5.7449465,9.7953205,9.2428474,26.43
27,5.7443790,9.7972555,9.2296391,26.44
28,5.7438779,9.7989645,9.2203665,26.43
29,5.7444906,9.7968740,9.2138786,26.42
30,5.7446551,9.7963133,9.2097082,26.43
31,5.7445927,9.7965260,9.1942463,26.42
32,5.7446461,9.7963448,9.1827354,26.43
