Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439666,9.7986622,9.5127201,23.77
2,5.7439723,9.7986431,9.5011549,23.79
3,5.7442241,9.7977839,9.4901762,23.83
4,5.7444429,9.7970371,9.4815769,23.85
5,5.7449484,9.7953138,9.4700556,23.90
6,5.7446370,9.7963753,9.4597464,23.84
7,5.7439280,9.7987947,9.4467802,23.83
8,5.7442780,9.7976007,9.4367638,23.72
9,5.7442193,9.7978001,9.4251728,23.69
10,5.7445421,9.7966986,9.4151154,23.66
11,5.7443800,9.7972517,9.4061575,23.60
12,5.7448435,9.7956715,9.3946581,23.56
13,5.7443895,9.7972193,9.3844538,23.60
14,5.7437153,9.7995195,9.3710232,23.59
15,5.7441578,9.7980099,9.3620377,23.56
16,5.7437220,9.7994976,9.3480358,23.59
17,5.7445221,9.7967672,9.3370457,23.55
18,5.7443542,9.7973404,9.3240795,23.50
19,5.7446547,9.7963152,9.3124094,23.51
20,5.7441216,9.7981339,9.3024569,23.53
21,5.7438021,9.7992239,9.2891340,23.56
22,5.7442575,9.7976704,9.2804317,23.57
23,5.7440987,9.7982121,9.2660828,23.62
24,5.7444797,9.7969122,9.2554188,23.66
25,5.7442136,9.7978201,9.2443314,23.70
26,5.7446814,9.7962246,9.2346983,23.74
27,5.7439227,9.7988119,9.2219086,23.77
28,5.7436314,9.7998056,9.2074671,23.82
29,5.7441292,9.7981081,9.1968679,23.83
30,5.7441282,9.7981110,9.1843100,23.83
31,5.7445164,9.7967863,9.1746750,23.82
32,5.7444773,9.7969208,9.1619539,23.76
