Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433271,9.8008442,9.5389261,23.69
2,5.7457705,9.7925110,9.5583220,23.76
3,5.7439265,9.7987986,9.5534363,23.79
4,5.7436681,9.7996807,9.5079880,23.77
5,5.7469645,9.7884426,9.4958839,23.71
6,5.7445459,9.7966862,9.4927349,23.67
7,5.7421341,9.8049173,9.4705963,23.62
8,5.7444239,9.7971029,9.4619312,23.61
9,5.7448792,9.7955494,9.4874945,23.67
10,5.7434835,9.8003101,9.4726152,23.66
11,5.7437859,9.7992792,9.4268866,23.68
12,5.7467227,9.7892656,9.4215450,23.71
13,5.7440653,9.7983255,9.4115391,23.68
14,5.7416978,9.8064070,9.3900137,23.65
15,5.7449641,9.7952595,9.3838654,23.63
16,5.7446289,9.7964029,9.4080515,23.65
17,5.7428994,9.8023043,9.3884144,23.69
18,5.7447577,9.7959642,9.3485365,23.73
19,5.7465453,9.7898703,9.3437290,23.71
20,5.7432413,9.8011379,9.3281879,23.75
21,5.7423716,9.8041067,9.3061485,23.71
22,5.7454238,9.7936926,9.3114214,23.76
23,5.7446737,9.7962503,9.3257999,23.71
24,5.7425165,9.8036118,9.3021402,23.72
25,5.7453165,9.7940588,9.2697325,23.69
26,5.7464981,9.7900314,9.2656612,23.64
27,5.7428265,9.8025532,9.2491655,23.60
28,5.7430153,9.8019085,9.2275715,23.58
29,5.7457213,9.7926779,9.2434416,23.54
30,5.7443075,9.7974997,9.2476501,23.50
31,5.7429590,9.8021011,9.2144146,23.46
32,5.7455626,9.7932196,9.1901121,23.44
