Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436523,9.7997351,9.5171814,24.57
2,5.7451229,9.7947187,9.5164242,24.58
3,5.7438164,9.7991743,9.5167503,24.58
4,5.7440052,9.7985306,9.4855919,24.60
5,5.7451391,9.7946634,9.4749899,24.63
6,5.7443943,9.7972031,9.4608936,24.60
7,5.7437596,9.7993689,9.4458017,24.65
8,5.7438393,9.7990961,9.4360361,24.60
9,5.7452450,9.7943020,9.4364061,24.61
10,5.7433438,9.8007870,9.4296665,24.60
11,5.7443771,9.7972622,9.4002161,24.63
12,5.7454300,9.7936716,9.3890276,24.59
13,5.7443428,9.7973785,9.3756866,24.61
14,5.7437029,9.7995625,9.3632126,24.59
15,5.7440977,9.7982149,9.3544645,24.57
16,5.7452707,9.7942142,9.3590860,24.55
17,5.7434082,9.8005676,9.3435555,24.53
18,5.7445965,9.7965136,9.3197260,24.52
19,5.7450953,9.7948132,9.3083057,24.47
20,5.7442636,9.7976484,9.2954903,24.50
21,5.7434921,9.8002815,9.2826633,24.51
22,5.7443881,9.7972250,9.2733116,24.55
23,5.7450819,9.7948580,9.2816725,24.57
24,5.7433176,9.8008776,9.2602940,24.53
25,5.7452025,9.7944469,9.2420902,24.45
26,5.7448893,9.7955151,9.2293062,24.48
27,5.7441120,9.7981663,9.2189293,24.43
28,5.7434711,9.8003531,9.2067995,24.45
29,5.7446585,9.7963018,9.1990366,24.47
30,5.7447672,9.7959309,9.2100801,24.50
31,5.7440343,9.7984314,9.1838923,24.45
32,5.7450943,9.7948160,9.1708450,24.36
