Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439213,9.7988167,9.5123281,23.29
2,5.7442899,9.7975597,9.5029631,23.38
3,5.7442265,9.7977762,9.4909582,23.39
4,5.7441759,9.7979488,9.4764967,23.45
5,5.7442741,9.7976131,9.4639292,23.49
6,5.7442045,9.7978506,9.4513140,23.50
7,5.7440495,9.7983789,9.4392033,23.50
8,5.7440977,9.7982149,9.4284735,23.45
9,5.7442904,9.7975578,9.4194288,23.46
10,5.7443829,9.7972422,9.4086637,23.40
11,5.7443953,9.7972002,9.3969622,23.38
12,5.7442751,9.7976103,9.3855867,23.37
13,5.7442985,9.7975302,9.3745546,23.35
14,5.7441778,9.7979422,9.3636990,23.40
15,5.7441511,9.7980328,9.3530827,23.35
16,5.7442913,9.7975540,9.3448687,23.35
17,5.7441511,9.7980328,9.3308372,23.35
18,5.7446413,9.7963600,9.3166103,23.35
19,5.7447095,9.7961283,9.3058224,23.37
20,5.7441292,9.7981081,9.2943373,23.35
21,5.7442331,9.7977533,9.2836924,23.36
22,5.7444754,9.7969275,9.2743855,23.36
23,5.7444720,9.7969379,9.2653103,23.33
24,5.7443552,9.7973366,9.2551126,23.29
25,5.7444367,9.7970591,9.2435484,23.30
26,5.7445822,9.7965622,9.2336731,23.28
27,5.7441797,9.7979355,9.2231569,23.30
28,5.7442842,9.7975788,9.2133999,23.36
29,5.7442245,9.7977829,9.2041864,23.35
30,5.7445173,9.7967834,9.1947393,23.38
31,5.7440577,9.7983513,9.1830873,23.30
32,5.7436485,9.7997475,9.1687107,23.24
