Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437239,9.7994909,9.5165396,23.27
2,5.7444000,9.7971840,9.5061855,23.28
3,5.7440662,9.7983217,9.5006371,23.33
4,5.7447605,9.7959538,9.4836206,23.36
5,5.7453732,9.7938652,9.4730978,23.34
6,5.7445130,9.7967987,9.4610500,23.35
7,5.7441425,9.7980614,9.4517822,23.30
8,5.7440786,9.7982807,9.4419603,23.28
9,5.7446795,9.7962303,9.4333029,23.25
10,5.7441473,9.7980461,9.4282827,23.19
11,5.7445717,9.7965984,9.4153204,23.19
12,5.7451444,9.7946453,9.4055262,23.13
13,5.7441626,9.7979937,9.3921814,23.17
14,5.7438645,9.7990103,9.3820095,23.23
15,5.7438855,9.7989397,9.3725996,23.24
16,5.7443590,9.7973232,9.3639355,23.26
17,5.7439022,9.7988825,9.3516245,23.30
18,5.7445216,9.7967691,9.3371191,23.29
19,5.7450728,9.7948885,9.3275146,23.31
20,5.7445059,9.7968225,9.3144369,23.31
21,5.7435589,9.8000536,9.3019037,23.33
22,5.7441902,9.7978992,9.2929249,23.31
23,5.7445402,9.7967052,9.2866077,23.33
24,5.7440491,9.7983809,9.2725296,23.36
25,5.7446675,9.7962713,9.2600899,23.38
26,5.7448158,9.7957649,9.2497473,23.39
27,5.7438526,9.7990513,9.2347765,23.40
28,5.7438412,9.7990904,9.2240505,23.44
29,5.7445755,9.7965851,9.2157145,23.36
30,5.7437677,9.7993412,9.2098761,23.27
31,5.7445459,9.7966862,9.1947880,23.22
32,5.7451940,9.7944756,9.1825228,23.15
