Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434864,9.8003006,9.5381336,24.07
2,5.7459173,9.7920103,9.5540037,24.02
3,5.7442656,9.7976418,9.5531044,24.02
4,5.7434149,9.8005447,9.5143604,24.02
5,5.7460136,9.7916822,9.4999075,24.04
6,5.7456026,9.7930832,9.4979286,24.01
7,5.7427874,9.8026867,9.4745998,24.02
8,5.7435727,9.8000059,9.4665489,24.01
9,5.7456369,9.7929659,9.4832602,24.03
10,5.7439704,9.7986498,9.4767218,24.01
11,5.7437277,9.7994776,9.4359617,23.96
12,5.7462177,9.7909861,9.4225760,23.94
13,5.7445440,9.7966928,9.4224825,23.97
14,5.7423348,9.8042316,9.3989534,23.97
15,5.7444277,9.7970896,9.3895788,23.98
16,5.7451596,9.7945929,9.4087305,23.98
17,5.7436781,9.7996464,9.3964138,23.94
18,5.7446613,9.7962923,9.3582335,23.90
19,5.7463470,9.7905455,9.3497124,23.91
20,5.7438660,9.7990055,9.3455296,23.93
21,5.7429152,9.8022509,9.3236504,23.94
22,5.7455821,9.7931528,9.3181686,23.90
23,5.7447214,9.7960873,9.3397846,23.88
24,5.7431965,9.8012905,9.3229790,23.89
25,5.7453651,9.7938929,9.2890253,23.91
26,5.7463064,9.7906847,9.2855787,23.89
27,5.7430267,9.8018694,9.2756472,23.87
28,5.7431355,9.8014994,9.2557573,23.89
29,5.7453718,9.7938700,9.2594099,23.92
30,5.7445383,9.7967119,9.2714272,23.92
31,5.7432146,9.8012285,9.2462492,23.95
32,5.7455177,9.7933722,9.2215958,23.96
