Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438536,9.7990484,9.4789505,25.92
2,5.7447214,9.7960873,9.4725370,25.95
3,5.7447639,9.7959433,9.4778128,26.01
4,5.7443628,9.7973108,9.4547367,26.03
5,5.7451735,9.7945461,9.4421921,26.01
6,5.7446318,9.7963934,9.4234762,26.00
7,5.7439699,9.7986507,9.4106474,26.01
8,5.7445884,9.7965412,9.4006710,26.02
9,5.7445307,9.7967377,9.3888102,25.98
10,5.7440948,9.7982244,9.3851509,25.93
11,5.7441745,9.7979527,9.3602724,25.99
12,5.7452540,9.7942715,9.3482380,26.05
13,5.7450933,9.7948198,9.3351641,26.12
14,5.7442589,9.7976656,9.3250799,26.13
15,5.7446632,9.7962856,9.3193874,26.11
16,5.7451425,9.7946520,9.3190479,26.11
17,5.7442627,9.7976522,9.3104830,26.10
18,5.7444506,9.7970114,9.2821445,26.05
19,5.7454176,9.7937136,9.2671947,26.00
20,5.7444520,9.7970066,9.2500496,25.98
21,5.7437592,9.7993698,9.2347212,25.98
22,5.7447639,9.7959433,9.2305040,26.00
23,5.7449489,9.7953119,9.2270775,25.99
24,5.7442980,9.7975321,9.2137699,25.97
25,5.7449117,9.7954388,9.1953678,26.02
26,5.7452655,9.7942324,9.1830673,26.03
27,5.7447081,9.7961330,9.1709690,26.04
28,5.7443371,9.7973986,9.1620855,26.07
29,5.7442727,9.7976179,9.1484795,26.02
30,5.7449923,9.7951641,9.1467819,25.99
31,5.7441950,9.7978830,9.1277237,26.00
32,5.7451262,9.7947073,9.1029396,25.97
