Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444935,9.7968645,9.5060902,26.83
2,5.7449126,9.7954359,9.4968166,26.80
3,5.7445412,9.7967024,9.4885912,26.78
4,5.7446241,9.7964191,9.4795160,26.77
5,5.7451992,9.7944584,9.4694405,26.84
6,5.7447891,9.7958565,9.4573469,26.88
7,5.7443848,9.7972355,9.4460707,26.86
8,5.7446861,9.7962074,9.4361629,26.82
9,5.7445812,9.7965660,9.4267683,26.77
10,5.7447438,9.7960110,9.4194813,26.73
11,5.7446547,9.7963152,9.4070406,26.74
12,5.7450700,9.7948990,9.3918009,26.75
13,5.7447314,9.7960529,9.3777885,26.72
14,5.7443662,9.7972994,9.3614912,26.75
15,5.7441654,9.7979841,9.3425312,26.78
16,5.7447476,9.7959976,9.3316050,26.72
17,5.7442722,9.7976198,9.3179970,26.71
18,5.7443800,9.7972517,9.3028145,26.69
19,5.7451882,9.7944956,9.2910299,26.74
20,5.7447777,9.7958956,9.2751341,26.71
21,5.7442827,9.7975836,9.2656755,26.70
22,5.7447257,9.7960730,9.2609968,26.73
23,5.7448559,9.7956285,9.2506046,26.76
24,5.7449064,9.7954569,9.2401609,26.80
25,5.7444530,9.7970028,9.2248793,26.85
26,5.7451048,9.7947798,9.2135954,26.88
27,5.7445431,9.7966957,9.2003288,26.83
28,5.7442088,9.7978363,9.1871271,26.78
29,5.7448049,9.7958031,9.1795359,26.71
30,5.7447553,9.7959719,9.1708040,26.74
31,5.7447672,9.7959309,9.1595268,26.74
32,5.7448206,9.7957497,9.1488218,26.88
