Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439976,9.7985563,9.5067768,26.38
2,5.7446632,9.7962856,9.5008135,26.43
3,5.7444267,9.7970924,9.4987783,26.52
4,5.7445612,9.7966337,9.4754152,26.54
5,5.7451634,9.7945805,9.4615993,26.59
6,5.7447691,9.7959251,9.4460850,26.66
7,5.7441006,9.7982054,9.4276943,26.67
8,5.7444859,9.7968912,9.4199877,26.67
9,5.7443762,9.7972651,9.4082985,26.67
10,5.7446251,9.7964163,9.4022779,26.69
11,5.7444444,9.7970324,9.3751192,26.66
12,5.7451572,9.7946014,9.3566561,26.66
13,5.7446012,9.7964973,9.3410349,26.67
14,5.7434301,9.8004923,9.3225822,26.64
15,5.7445421,9.7966986,9.3187370,26.59
16,5.7452393,9.7943220,9.3168173,26.59
17,5.7439880,9.7985888,9.2984123,26.56
18,5.7442751,9.7976103,9.2742004,26.54
19,5.7453947,9.7937918,9.2614393,26.54
20,5.7447853,9.7958698,9.2525520,26.60
21,5.7442188,9.7978020,9.2446556,26.61
22,5.7451420,9.7946539,9.2390337,26.59
23,5.7449989,9.7951412,9.2368412,26.60
24,5.7442656,9.7976418,9.2196302,26.66
25,5.7446413,9.7963600,9.2023706,26.64
26,5.7450995,9.7947979,9.1893463,26.61
27,5.7439947,9.7985659,9.1731272,26.59
28,5.7442470,9.7977057,9.1624908,26.63
29,5.7447305,9.7960567,9.1502514,26.61
30,5.7446737,9.7962503,9.1486616,26.67
31,5.7443414,9.7973843,9.1280289,26.66
32,5.7448301,9.7957163,9.1137953,26.65
