Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438703,9.7989912,9.5040760,26.16
2,5.7438889,9.7989273,9.4840784,26.14
3,5.7442756,9.7976084,9.4766722,26.13
4,5.7443237,9.7974443,9.4544258,26.13
5,5.7452817,9.7941771,9.4412060,26.17
6,5.7447853,9.7958698,9.4267998,26.20
7,5.7442884,9.7975645,9.4150629,26.18
8,5.7443213,9.7974520,9.4029665,26.24
9,5.7444782,9.7969170,9.3948355,26.27
10,5.7443733,9.7972746,9.3908195,26.28
11,5.7444639,9.7969656,9.3695984,26.31
12,5.7452903,9.7941475,9.3562574,26.30
13,5.7443018,9.7975187,9.3369198,26.32
14,5.7440405,9.7984095,9.3253088,26.29
15,5.7442846,9.7975769,9.3164501,26.27
16,5.7446642,9.7962828,9.3101416,26.29
17,5.7440438,9.7983990,9.3004150,26.32
18,5.7446375,9.7963734,9.2814808,26.29
19,5.7450352,9.7950172,9.2647934,26.29
20,5.7444806,9.7969084,9.2485151,26.30
21,5.7440176,9.7984877,9.2344551,26.20
22,5.7438021,9.7992239,9.2212887,26.25
23,5.7448921,9.7955055,9.2159500,26.24
24,5.7439194,9.7988234,9.1973686,26.23
25,5.7446585,9.7963018,9.1770029,26.21
26,5.7447710,9.7959185,9.1625481,26.23
27,5.7444348,9.7970648,9.1454945,26.19
28,5.7439847,9.7986012,9.1319017,26.23
29,5.7444196,9.7971172,9.1189756,26.24
30,5.7450590,9.7949362,9.1126871,26.19
31,5.7442393,9.7977324,9.0869226,26.21
32,5.7445278,9.7967482,9.0652161,26.18
