Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7432947,9.8009548,9.5350246,23.49
2,5.7453279,9.7940187,9.5474272,23.46
3,5.7441988,9.7978706,9.5444040,23.43
4,5.7435989,9.7999172,9.5062428,23.47
5,5.7454023,9.7937651,9.4918261,23.48
6,5.7456617,9.7928810,9.4874716,23.47
7,5.7426405,9.8031883,9.4643974,23.45
8,5.7436152,9.7998610,9.4546909,23.48
9,5.7455301,9.7933302,9.4664974,23.48
10,5.7440920,9.7982340,9.4601231,23.50
11,5.7438593,9.7990284,9.4199324,23.54
12,5.7462749,9.7907915,9.4078064,23.55
13,5.7450066,9.7951145,9.4037075,23.45
14,5.7426376,9.8031979,9.3812103,23.41
15,5.7442117,9.7978268,9.3723516,23.44
16,5.7451735,9.7945461,9.3896666,23.37
17,5.7433262,9.8008471,9.3753767,23.38
18,5.7446671,9.7962723,9.3358755,23.35
19,5.7462292,9.7909479,9.3244314,23.36
20,5.7440658,9.7983246,9.3211470,23.37
21,5.7428885,9.8023415,9.2999735,23.30
22,5.7452874,9.7941570,9.2937870,23.39
23,5.7447414,9.7960186,9.3140345,23.43
24,5.7431297,9.8015184,9.2988853,23.44
25,5.7452245,9.7943726,9.2639828,23.43
26,5.7459288,9.7919712,9.2568598,23.44
27,5.7431226,9.8015432,9.2469540,23.43
28,5.7430377,9.8018322,9.2306957,23.47
29,5.7452312,9.7943497,9.2290297,23.53
30,5.7445898,9.7965364,9.2425280,23.54
31,5.7430501,9.8017902,9.2183743,23.58
32,5.7453032,9.7941036,9.1936665,23.54
