Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7424655,9.8037853,9.5896788,23.20
2,5.7492476,9.7806692,9.6631804,23.21
3,5.7427564,9.8027925,9.6666927,23.21
4,5.7406721,9.8099127,9.5870123,23.19
5,5.7483644,9.7836742,9.5686255,23.17
6,5.7452307,9.7943506,9.5580168,23.13
7,5.7410002,9.8087912,9.5416393,23.10
8,5.7448387,9.7956867,9.5235443,23.06
9,5.7487516,9.7823572,9.6011000,23.06
10,5.7410488,9.8086252,9.5883646,23.09
11,5.7424860,9.8037157,9.4994640,23.09
12,5.7479525,9.7850771,9.4924030,23.11
13,5.7443113,9.7974863,9.4842014,23.16
14,5.7409425,9.8089876,9.4624414,23.14
15,5.7463827,9.7904243,9.4647064,23.17
16,5.7476187,9.7862139,9.5331497,23.16
17,5.7395163,9.8138638,9.5052443,23.15
18,5.7447276,9.7960663,9.4177160,23.16
19,5.7480173,9.7848568,9.4197998,23.16
20,5.7431374,9.8014927,9.4090719,23.13
21,5.7404509,9.8106689,9.3772650,23.18
22,5.7485027,9.7832041,9.4030581,23.20
23,5.7458878,9.7921104,9.4572573,23.18
24,5.7398157,9.8128395,9.4099703,23.25
25,5.7464085,9.7903366,9.3417683,23.15
26,5.7461329,9.7912760,9.3369532,23.10
27,5.7431779,9.8013535,9.3223419,23.14
28,5.7405500,9.8103294,9.2964144,23.19
29,5.7494793,9.7798815,9.3401070,23.17
30,5.7447643,9.7959404,9.3755989,23.14
31,5.7392507,9.8147717,9.3097143,23.10
32,5.7483373,9.7837677,9.2609692,23.08
