Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435317,9.8001461,9.5090151,23.43
2,5.7444544,9.7969980,9.4984484,23.37
3,5.7442484,9.7977009,9.4933748,23.36
4,5.7443523,9.7973471,9.4764824,23.43
5,5.7448797,9.7955475,9.4643898,23.48
6,5.7441711,9.7979641,9.4502726,23.56
7,5.7438035,9.7992182,9.4366426,23.57
8,5.7439861,9.7985954,9.4244719,23.68
9,5.7444563,9.7969923,9.4151249,23.69
10,5.7440391,9.7984152,9.4057102,23.71
11,5.7442789,9.7975969,9.3918362,23.70
12,5.7448406,9.7956810,9.3800879,23.72
13,5.7440634,9.7983322,9.3661852,23.74
14,5.7434626,9.8003817,9.3548632,23.78
15,5.7439718,9.7986450,9.3445902,23.81
16,5.7443380,9.7973948,9.3349438,23.85
17,5.7440615,9.7983389,9.3224745,23.78
18,5.7444916,9.7968712,9.3082752,23.78
19,5.7448969,9.7954893,9.2979984,23.81
20,5.7439141,9.7988415,9.2836103,23.83
21,5.7435160,9.8002005,9.2693405,23.85
22,5.7439222,9.7988138,9.2574415,23.86
23,5.7446833,9.7962179,9.2512341,23.80
24,5.7440939,9.7982283,9.2339573,23.82
25,5.7447500,9.7959900,9.2222233,23.87
26,5.7447844,9.7958727,9.2134409,23.89
27,5.7441130,9.7981625,9.2002468,23.85
28,5.7435131,9.8002100,9.1878300,23.84
29,5.7442832,9.7975817,9.1779642,23.82
30,5.7445526,9.7966633,9.1751184,23.80
31,5.7443657,9.7973003,9.1573238,23.74
32,5.7448392,9.7956858,9.1482840,23.69
