Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448893,9.7955151,9.5428019,23.61
2,5.7470713,9.7880783,9.5422029,23.60
3,5.7437077,9.7995453,9.5287676,23.62
4,5.7418122,9.8060169,9.5025644,23.63
5,5.7462120,9.7910061,9.5248404,23.61
6,5.7446737,9.7962503,9.5397778,23.61
7,5.7424402,9.8038721,9.5050898,23.61
8,5.7467146,9.7892933,9.4652414,23.63
9,5.7457867,9.7924557,9.4648886,23.66
10,5.7426038,9.8033142,9.4478407,23.71
11,5.7424164,9.8039532,9.4235077,23.70
12,5.7469168,9.7886047,9.4534817,23.71
13,5.7441006,9.7982054,9.4598007,23.75
14,5.7429633,9.8020859,9.4160337,23.80
15,5.7474794,9.7866888,9.3871994,23.78
16,5.7452850,9.7941656,9.3874474,23.83
17,5.7418084,9.8060293,9.3712702,23.86
18,5.7439890,9.7985859,9.3531570,23.80
19,5.7456398,9.7929564,9.3791504,23.79
20,5.7432222,9.8012028,9.3734484,23.75
21,5.7427192,9.8029194,9.3202353,23.72
22,5.7474546,9.7867727,9.3077421,23.72
23,5.7450514,9.7949619,9.2993317,23.64
24,5.7413683,9.8075333,9.2787476,23.65
25,5.7447929,9.7958431,9.2674322,23.67
26,5.7461882,9.7910872,9.3048449,23.66
27,5.7427435,9.8028364,9.2906551,23.73
28,5.7439284,9.7987919,9.2374516,23.72
29,5.7475157,9.7865648,9.2374325,23.65
30,5.7440729,9.7982998,9.2239580,23.62
31,5.7413893,9.8074617,9.2002926,23.64
32,5.7455263,9.7933426,9.2003794,23.71
