Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443266,9.7974348,9.5155134,24.97
2,5.7446356,9.7963800,9.5072203,24.95
3,5.7444000,9.7971840,9.4954367,24.92
4,5.7445245,9.7967587,9.4862289,24.94
5,5.7448130,9.7957754,9.4745903,24.98
6,5.7446642,9.7962828,9.4649496,24.96
7,5.7442760,9.7976065,9.4544001,24.97
8,5.7442684,9.7976322,9.4444180,25.00
9,5.7445402,9.7967052,9.4367876,25.06
10,5.7448869,9.7955236,9.4258261,25.09
11,5.7442646,9.7976456,9.4173193,25.08
12,5.7447977,9.7958279,9.4057875,25.04
13,5.7447605,9.7959538,9.3950958,25.05
14,5.7442727,9.7976179,9.3840303,24.99
15,5.7445650,9.7966204,9.3741226,24.98
16,5.7446270,9.7964096,9.3666363,24.93
17,5.7446890,9.7961979,9.3557415,24.88
18,5.7445011,9.7968388,9.3458624,24.87
19,5.7449932,9.7951612,9.3330126,24.87
20,5.7446899,9.7961941,9.3205719,24.89
21,5.7443762,9.7972651,9.3100920,24.85
22,5.7442818,9.7975874,9.3001738,24.89
23,5.7445431,9.7966957,9.2889595,24.90
24,5.7444868,9.7968874,9.2780581,24.94
25,5.7446051,9.7964840,9.2668676,24.95
26,5.7447701,9.7959213,9.2550068,24.97
27,5.7443910,9.7972145,9.2430182,25.04
28,5.7440939,9.7982283,9.2324800,25.06
29,5.7447023,9.7961531,9.2243967,25.00
30,5.7441430,9.7980604,9.2135048,24.94
31,5.7448854,9.7955275,9.2025652,24.93
32,5.7448463,9.7956619,9.1890049,24.88
