Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443666,9.7972975,9.4758835,27.14
2,5.7448025,9.7958117,9.4676962,27.13
3,5.7446756,9.7962437,9.4553499,27.11
4,5.7444983,9.7968493,9.4445381,27.11
5,5.7450490,9.7949705,9.4321566,27.12
6,5.7447567,9.7959671,9.4164047,27.12
7,5.7444019,9.7971773,9.4033194,27.06
8,5.7447662,9.7959347,9.3921137,27.04
9,5.7445049,9.7968264,9.3813076,26.98
10,5.7448411,9.7956791,9.3724613,26.95
11,5.7446241,9.7964191,9.3652020,26.99
12,5.7455153,9.7933807,9.3558159,26.97
13,5.7447152,9.7961092,9.3437729,26.97
14,5.7442055,9.7978477,9.3299818,26.99
15,5.7447963,9.7958317,9.3198252,26.95
16,5.7443066,9.7975025,9.3080072,26.98
17,5.7449431,9.7953310,9.3008375,26.99
18,5.7446141,9.7964535,9.2910767,27.02
19,5.7454429,9.7936277,9.2791052,26.93
20,5.7446012,9.7964973,9.2669449,26.93
21,5.7443113,9.7974863,9.2564249,27.01
22,5.7449074,9.7954531,9.2492142,27.05
23,5.7447052,9.7961426,9.2392855,27.07
24,5.7447805,9.7958860,9.2287607,27.08
25,5.7446384,9.7963705,9.2169628,27.09
26,5.7449245,9.7953949,9.2038279,27.10
27,5.7444935,9.7968645,9.1918278,27.14
28,5.7441092,9.7981758,9.1771441,27.10
29,5.7446480,9.7963381,9.1656780,27.06
30,5.7447758,9.7959023,9.1482935,27.06
31,5.7443304,9.7974215,9.1298170,27.05
32,5.7444201,9.7971153,9.1128922,26.94
