Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434378,9.8004665,9.4839058,23.13
2,5.7442818,9.7975874,9.4727154,23.07
3,5.7448158,9.7957649,9.4788437,23.06
4,5.7439985,9.7985535,9.4576836,23.04
5,5.7445641,9.7966242,9.4354687,22.97
6,5.7443724,9.7972784,9.4174824,22.95
7,5.7441792,9.7979364,9.4023495,22.91
8,5.7435155,9.8002014,9.3906908,22.91
9,5.7442989,9.7975292,9.3817644,22.89
10,5.7445402,9.7967052,9.3862524,22.91
11,5.7440176,9.7984877,9.3611183,22.95
12,5.7452993,9.7941170,9.3500376,22.99
13,5.7444158,9.7971306,9.3336926,22.94
14,5.7442179,9.7978048,9.3190222,22.92
15,5.7433929,9.8006201,9.3047657,22.90
16,5.7445755,9.7965851,9.2984047,22.93
17,5.7444096,9.7971516,9.3021259,23.00
18,5.7445297,9.7967415,9.2776041,23.03
19,5.7451534,9.7946138,9.2677736,23.04
20,5.7441845,9.7979193,9.2489614,22.99
21,5.7438407,9.7990923,9.2371988,22.95
22,5.7435179,9.8001938,9.2257051,22.88
23,5.7449198,9.7954111,9.2215443,22.94
24,5.7434278,9.8005009,9.2122211,22.94
25,5.7440033,9.7985373,9.1889248,22.95
26,5.7455487,9.7932663,9.1794195,22.97
27,5.7443719,9.7972794,9.1641312,22.96
28,5.7436905,9.7996044,9.1545181,22.95
29,5.7438288,9.7991323,9.1427555,22.93
30,5.7447824,9.7958794,9.1397295,22.93
31,5.7440491,9.7983809,9.1313791,22.89
32,5.7444501,9.7970123,9.1125746,22.94
