Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7408323,9.8093653,9.5617313,23.10
2,5.7497878,9.7788315,9.6333256,23.16
3,5.7433033,9.8009253,9.6498222,23.23
4,5.7390633,9.8154125,9.5724392,23.20
5,5.7482281,9.7841387,9.5365820,23.23
6,5.7458572,9.7922144,9.5290098,23.24
7,5.7416668,9.8065138,9.5044403,23.26
8,5.7427530,9.8028040,9.4827452,23.24
9,5.7497396,9.7789955,9.5661879,23.16
10,5.7419262,9.8056269,9.5659189,23.14
11,5.7400970,9.8118782,9.4767942,23.13
12,5.7483091,9.7838631,9.4569054,23.05
13,5.7445602,9.7966375,9.4528332,23.06
14,5.7402687,9.8112907,9.4301472,23.09
15,5.7455292,9.7933331,9.4151850,23.14
16,5.7492747,9.7805767,9.4973669,23.10
17,5.7404156,9.8107891,9.4808912,23.13
18,5.7422924,9.8043766,9.3844814,23.17
19,5.7487473,9.7823715,9.3784084,23.14
20,5.7441998,9.7978668,9.3745546,23.09
21,5.7405777,9.8102350,9.3496103,23.03
22,5.7472353,9.7875195,9.3572025,22.94
23,5.7471251,9.7878942,9.4282274,22.89
24,5.7386699,9.8167582,9.3914270,22.90
25,5.7448530,9.7956390,9.3024979,22.92
26,5.7475920,9.7863054,9.3038359,22.96
27,5.7432475,9.8011160,9.2936153,22.98
28,5.7400732,9.8119593,9.2584524,23.04
29,5.7494898,9.7798452,9.2968454,23.07
30,5.7458973,9.7920790,9.3518896,23.07
31,5.7389531,9.8157892,9.2994957,23.14
32,5.7467375,9.7892151,9.2249012,23.17
