Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444997,9.7968435,9.4836035,27.04
2,5.7450428,9.7949915,9.4784269,27.02
3,5.7452230,9.7943773,9.4680586,26.99
4,5.7450113,9.7950983,9.4605246,26.91
5,5.7448678,9.7955885,9.4472980,26.89
6,5.7448959,9.7954931,9.4386988,26.90
7,5.7444844,9.7968960,9.4284134,26.87
8,5.7444897,9.7968779,9.4172363,26.88
9,5.7449989,9.7951412,9.4116926,26.91
10,5.7447505,9.7959881,9.4009790,26.91
11,5.7447734,9.7959099,9.3919325,26.89
12,5.7454014,9.7937689,9.3817024,26.86
13,5.7451782,9.7945299,9.3726501,26.88
14,5.7447200,9.7960920,9.3651018,26.85
15,5.7446890,9.7961979,9.3554554,26.83
16,5.7447758,9.7959023,9.3495398,26.88
17,5.7448683,9.7955866,9.3426371,26.90
18,5.7447453,9.7960062,9.3336134,26.91
19,5.7453871,9.7938175,9.3242779,26.97
20,5.7449961,9.7951508,9.3143291,27.03
21,5.7444925,9.7968683,9.3044710,27.11
22,5.7446623,9.7962894,9.2956944,27.15
23,5.7444448,9.7970304,9.2882767,27.28
24,5.7445917,9.7965298,9.2796240,27.31
25,5.7445726,9.7965956,9.2693014,27.37
26,5.7452126,9.7944126,9.2591496,27.43
27,5.7446866,9.7962065,9.2464695,27.37
28,5.7442341,9.7977495,9.2352209,27.34
29,5.7451530,9.7946167,9.2296114,27.24
30,5.7446284,9.7964039,9.2208433,27.19
31,5.7450609,9.7949295,9.2120714,27.16
32,5.7452736,9.7942047,9.2021046,27.18
