Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440319,9.7984400,9.5160875,26.61
2,5.7453766,9.7938528,9.5192528,26.60
3,5.7441916,9.7978945,9.5181828,26.61
4,5.7439203,9.7988205,9.4840822,26.60
5,5.7455845,9.7931452,9.4686136,26.60
6,5.7448325,9.7957087,9.4548798,26.59
7,5.7434587,9.8003950,9.4362125,26.58
8,5.7442417,9.7977238,9.4287844,26.60
9,5.7453256,9.7940273,9.4350758,26.57
10,5.7441616,9.7979965,9.4307146,26.61
11,5.7443962,9.7971964,9.3976383,26.59
12,5.7457094,9.7927189,9.3815775,26.63
13,5.7446823,9.7962208,9.3711615,26.58
14,5.7437162,9.7995167,9.3507299,26.58
15,5.7442894,9.7975607,9.3440838,26.54
16,5.7453012,9.7941103,9.3477831,26.51
17,5.7434640,9.8003769,9.3329105,26.49
18,5.7446356,9.7963800,9.3016605,26.54
19,5.7459822,9.7917891,9.2902832,26.56
20,5.7446117,9.7964611,9.2771358,26.53
21,5.7428193,9.8025780,9.2514772,26.52
22,5.7447939,9.7958403,9.2411308,26.50
23,5.7453079,9.7940874,9.2508526,26.49
24,5.7436304,9.7998095,9.2271242,26.49
25,5.7447462,9.7960033,9.1965036,26.55
26,5.7453065,9.7940922,9.1805172,26.56
27,5.7445345,9.7967253,9.1731710,26.57
28,5.7438149,9.7991800,9.1580620,26.57
29,5.7450171,9.7950792,9.1471739,26.56
30,5.7449980,9.7951441,9.1578836,26.56
31,5.7438202,9.7991619,9.1324978,26.52
32,5.7448583,9.7956209,9.1097393,26.52
