Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7455401,9.7932959,9.5226507,25.74
2,5.7447596,9.7959576,9.5107670,25.66
3,5.7445035,9.7968302,9.4940128,25.69
4,5.7437458,9.7994156,9.4782972,25.69
5,5.7446275,9.7964077,9.4683695,25.68
6,5.7447944,9.7958384,9.4745846,25.69
7,5.7440491,9.7983809,9.4466372,25.71
8,5.7451906,9.7944880,9.4291487,25.67
9,5.7447615,9.7959509,9.4134922,25.61
10,5.7440987,9.7982121,9.3973551,25.63
11,5.7438116,9.7991905,9.3838520,25.49
12,5.7451658,9.7945728,9.3724613,25.45
13,5.7444825,9.7969027,9.3678513,25.50
14,5.7445540,9.7966576,9.3396807,25.50
15,5.7452497,9.7942858,9.3272963,25.54
16,5.7448959,9.7954931,9.3134184,25.55
17,5.7445378,9.7967138,9.3022604,25.51
18,5.7445555,9.7966537,9.3007240,25.46
19,5.7455606,9.7932262,9.3044252,25.38
20,5.7443390,9.7973919,9.3040771,25.37
21,5.7444634,9.7969675,9.2796087,25.30
22,5.7457347,9.7926331,9.2715225,25.28
23,5.7450438,9.7949886,9.2625494,25.25
24,5.7444167,9.7971268,9.2518835,25.19
25,5.7444544,9.7969980,9.2497091,25.17
26,5.7456532,9.7929106,9.2503748,25.11
27,5.7441092,9.7981758,9.2375765,25.08
28,5.7450142,9.7950888,9.2170753,25.06
29,5.7457466,9.7925920,9.2079706,25.07
30,5.7449970,9.7951479,9.1993084,25.06
31,5.7437892,9.7992678,9.1897154,25.06
32,5.7445889,9.7965393,9.1834011,25.09
