Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440300,9.7984457,9.5075150,25.35
2,5.7443585,9.7973251,9.4979763,25.37
3,5.7444844,9.7968960,9.4923973,25.38
4,5.7445178,9.7967825,9.4784193,25.42
5,5.7448769,9.7955570,9.4675245,25.41
6,5.7446814,9.7962246,9.4556341,25.47
7,5.7440691,9.7983122,9.4432421,25.49
8,5.7442722,9.7976198,9.4332113,25.47
9,5.7444005,9.7971821,9.4221621,25.41
10,5.7444286,9.7970867,9.4156790,25.40
11,5.7446671,9.7962723,9.4033928,25.45
12,5.7452688,9.7942209,9.3922081,25.42
13,5.7446995,9.7961626,9.3805037,25.39
14,5.7440600,9.7983437,9.3697367,25.34
15,5.7444000,9.7971840,9.3600063,25.37
16,5.7445393,9.7967081,9.3493671,25.41
17,5.7443466,9.7973661,9.3414059,25.37
18,5.7445607,9.7966356,9.3301315,25.36
19,5.7449970,9.7951479,9.3180561,25.41
20,5.7445974,9.7965107,9.3070202,25.42
21,5.7439690,9.7986546,9.2953148,25.41
22,5.7446022,9.7964945,9.2901421,25.40
23,5.7447033,9.7961493,9.2799387,25.38
24,5.7445660,9.7966175,9.2689028,25.33
25,5.7445784,9.7965755,9.2577400,25.32
26,5.7452397,9.7943201,9.2474823,25.31
27,5.7444263,9.7970943,9.2353506,25.28
28,5.7439375,9.7987614,9.2228661,25.31
29,5.7444921,9.7968702,9.2171364,25.26
30,5.7446332,9.7963886,9.2088861,25.23
31,5.7446823,9.7962208,9.1964254,25.25
32,5.7447414,9.7960186,9.1863289,25.26
