Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445698,9.7966042,9.5141497,28.66
2,5.7449632,9.7952633,9.5140018,28.59
3,5.7446756,9.7962437,9.5134230,28.60
4,5.7443194,9.7974586,9.4933090,28.63
5,5.7453165,9.7940588,9.4802313,28.62
6,5.7451077,9.7947702,9.4712477,28.67
7,5.7441196,9.7981396,9.4591427,28.68
8,5.7446170,9.7964439,9.4523773,28.76
9,5.7449522,9.7953005,9.4521742,28.79
10,5.7445555,9.7966537,9.4478378,28.79
11,5.7445273,9.7967491,9.4267559,28.76
12,5.7452917,9.7941427,9.4164886,28.76
13,5.7449265,9.7953882,9.4073229,28.78
14,5.7440758,9.7982903,9.3947620,28.80
15,5.7447062,9.7961397,9.3892918,28.82
16,5.7449989,9.7951412,9.3896065,28.88
17,5.7446060,9.7964811,9.3805037,28.88
18,5.7448635,9.7956028,9.3596973,28.83
19,5.7454433,9.7936258,9.3508463,28.84
20,5.7447352,9.7960405,9.3417110,28.82
21,5.7442288,9.7977676,9.3312740,28.80
22,5.7448549,9.7956324,9.3272924,28.80
23,5.7449408,9.7953396,9.3274603,28.79
24,5.7447414,9.7960186,9.3157740,28.78
25,5.7450562,9.7949457,9.2961750,28.82
26,5.7453232,9.7940359,9.2865524,28.86
27,5.7444992,9.7968454,9.2770987,28.87
28,5.7440815,9.7982702,9.2692595,28.84
29,5.7450523,9.7949591,9.2638178,28.80
30,5.7449460,9.7953215,9.2671175,28.81
31,5.7446604,9.7962952,9.2507410,28.88
32,5.7448430,9.7956724,9.2337427,28.91
