Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440209,9.7984772,9.4782152,24.77
2,5.7450914,9.7948256,9.4759588,24.78
3,5.7445421,9.7966986,9.4812765,24.78
4,5.7444358,9.7970619,9.4444113,24.74
5,5.7451601,9.7945910,9.4266930,24.67
6,5.7445593,9.7966404,9.4135847,24.70
7,5.7437620,9.7993603,9.4004002,24.78
8,5.7441182,9.7981453,9.3913765,24.75
9,5.7451239,9.7947149,9.3885212,24.73
10,5.7438049,9.7992144,9.3854427,24.71
11,5.7442598,9.7976618,9.3563833,24.72
12,5.7452383,9.7943249,9.3461237,24.77
13,5.7447271,9.7960682,9.3341541,24.80
14,5.7438927,9.7989140,9.3211451,24.74
15,5.7440071,9.7985239,9.3160877,24.78
16,5.7454271,9.7936811,9.3182211,24.75
17,5.7434287,9.8004980,9.3092413,24.71
18,5.7445836,9.7965574,9.2849483,24.73
19,5.7450924,9.7948227,9.2733955,24.74
20,5.7444940,9.7968636,9.2617531,24.73
21,5.7433605,9.8007307,9.2495527,24.79
22,5.7441568,9.7980137,9.2435179,24.82
23,5.7452221,9.7943802,9.2514143,24.84
24,5.7437668,9.7993441,9.2355309,24.84
25,5.7450686,9.7949038,9.2155905,24.85
26,5.7453156,9.7940617,9.2025452,24.84
27,5.7442975,9.7975330,9.1923752,24.87
28,5.7434959,9.8002682,9.1810341,24.88
29,5.7448235,9.7957401,9.1734543,24.90
30,5.7450004,9.7951365,9.1840391,24.92
31,5.7438183,9.7991686,9.1606169,24.92
32,5.7451963,9.7944679,9.1448011,24.89
