Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7451000,9.7947960,11.3547001,24.77
2,5.7445412,9.7967024,11.3379612,24.74
3,5.7440357,9.7984266,11.3254366,24.71
4,5.7438769,9.7989683,11.3149061,24.75
5,5.7446380,9.7963724,11.3079929,24.77
6,5.7437344,9.7994547,11.2958345,24.80
7,5.7445602,9.7966375,11.2713957,24.85
8,5.7449188,9.7954149,11.2559433,24.86
9,5.7443838,9.7972393,11.2369652,24.91
10,5.7438135,9.7991848,11.2228403,24.95
11,5.7438898,9.7989244,11.2127285,24.96
12,5.7447968,9.7958307,11.2058134,24.96
13,5.7438245,9.7991467,11.1874094,24.97
14,5.7445421,9.7966986,11.1670341,24.97
15,5.7447042,9.7961464,11.1528215,25.01
16,5.7442913,9.7975540,11.1328688,25.06
17,5.7434464,9.8004379,11.1182556,25.07
18,5.7440419,9.7984056,11.1059999,25.10
19,5.7447009,9.7961569,11.1055279,25.12
20,5.7439651,9.7986670,11.0824308,25.15
21,5.7449021,9.7954712,11.0640411,25.20
22,5.7446470,9.7963409,11.0484219,25.14
23,5.7441421,9.7980642,11.0330296,25.16
24,5.7434397,9.8004608,11.0181837,25.16
25,5.7442250,9.7977810,11.0061207,25.15
26,5.7444057,9.7971640,11.0041161,25.16
27,5.7442627,9.7976522,10.9776363,25.13
28,5.7450323,9.7950268,10.9638386,25.11
29,5.7442245,9.7977829,10.9487295,25.15
30,5.7441821,9.7979269,10.9354525,25.11
31,5.7436733,9.7996635,10.9194212,25.11
32,5.7441049,9.7981901,10.9092979,25.12
33,5.7440434,9.7983999,10.9048986,25.13
34,5.7443304,9.7974215,10.8763094,25.14
35,5.7447929,9.7958431,10.8637476,25.15
36,5.7443013,9.7975206,10.8460884,25.15
37,5.7438192,9.7991648,10.8317852,25.19
38,5.7435822,9.7999744,10.8165932,25.19
39,5.7446413,9.7963600,10.8051825,25.22
40,5.7439280,9.7987947,10.7975121,25.23
41,5.7444158,9.7971306,10.7739697,25.25
42,5.7447500,9.7959900,10.7599220,25.26
43,5.7443504,9.7973528,10.7417688,25.24
44,5.7439075,9.7988644,10.7289820,25.24
45,5.7441335,9.7980928,10.7155342,25.17
46,5.7447538,9.7959766,10.7081575,25.11
47,5.7438660,9.7990055,10.6952209,25.10
48,5.7445164,9.7967863,10.6756029,25.08
49,5.7449865,9.7951832,10.6624432,25.07
50,5.7441678,9.7979755,10.6460705,24.97
51,5.7435637,9.8000374,10.6332045,25.00
52,5.7440777,9.7982836,10.6211548,24.97
53,5.7448406,9.7956810,10.6179552,24.99
54,5.7440233,9.7984686,10.6005144,24.98
55,5.7447701,9.7959213,10.5837851,25.00
56,5.7449312,9.7953720,10.5718317,24.96
57,5.7442546,9.7976799,10.5559425,24.96
58,5.7433929,9.8006201,10.5432653,25.01
59,5.7440891,9.7982445,10.5316715,24.98
60,5.7441497,9.7980375,10.5305614,24.97
61,5.7440543,9.7983627,10.5063620,25.01
62,5.7444210,9.7971125,10.4878454,25.06
63,5.7447786,9.7958927,10.4715576,25.08
64,5.7443829,9.7972422,10.4549980,25.09
