Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445002,9.7968426,9.5119162,29.48
2,5.7449665,9.7952518,9.5079689,29.47
3,5.7448235,9.7957401,9.5037422,29.47
4,5.7446008,9.7964983,9.4900904,29.46
5,5.7452745,9.7942009,9.4778175,29.45
6,5.7449207,9.7954082,9.4655886,29.36
7,5.7446737,9.7962503,9.4567518,29.35
8,5.7448359,9.7956972,9.4480391,29.34
9,5.7449093,9.7954464,9.4441252,29.36
10,5.7447748,9.7959061,9.4370155,29.33
11,5.7444553,9.7969952,9.4236860,29.37
12,5.7451715,9.7945528,9.4135170,29.43
13,5.7449141,9.7954302,9.4023457,29.47
14,5.7445955,9.7965164,9.3937054,29.50
15,5.7448654,9.7955961,9.3851671,29.58
16,5.7447624,9.7959471,9.3796034,29.55
17,5.7446737,9.7962503,9.3724165,29.55
18,5.7447572,9.7959652,9.3575516,29.55
19,5.7451525,9.7946177,9.3476591,29.56
20,5.7448120,9.7957783,9.3368044,29.60
21,5.7444754,9.7969275,9.3282022,29.55
22,5.7448092,9.7957878,9.3223143,29.55
23,5.7446175,9.7964420,9.3172417,29.55
24,5.7448883,9.7955179,9.3065815,29.62
25,5.7447977,9.7958279,9.2918510,29.57
26,5.7451019,9.7947903,9.2815952,29.55
27,5.7447877,9.7958612,9.2701035,29.52
28,5.7445087,9.7968130,9.2629137,29.46
29,5.7449169,9.7954206,9.2581034,29.48
30,5.7448249,9.7957344,9.2532425,29.53
31,5.7448616,9.7956095,9.2402773,29.58
32,5.7447481,9.7959967,9.2262878,29.57
