Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441468,9.7980471,9.4824162,26.79
2,5.7450914,9.7948256,9.4757252,26.84
3,5.7445822,9.7965622,9.4646339,26.83
4,5.7446404,9.7963638,9.4499254,26.77
5,5.7452402,9.7943192,9.4361362,26.78
6,5.7447395,9.7960253,9.4178629,26.75
7,5.7444310,9.7970781,9.4080944,26.73
8,5.7444010,9.7971811,9.3988314,26.71
9,5.7450132,9.7950926,9.3939571,26.72
10,5.7448320,9.7957106,9.3887215,26.71
11,5.7448301,9.7957163,9.3796253,26.73
12,5.7451725,9.7945490,9.3677101,26.76
13,5.7446442,9.7963505,9.3553934,26.79
14,5.7442536,9.7976828,9.3435650,26.78
15,5.7445960,9.7965155,9.3325586,26.73
16,5.7444477,9.7970209,9.3188467,26.65
17,5.7444525,9.7970047,9.3046150,26.70
18,5.7445340,9.7967272,9.2904482,26.72
19,5.7456684,9.7928581,9.2787924,26.71
20,5.7440586,9.7983484,9.2570314,26.75
21,5.7439728,9.7986412,9.2449484,26.70
22,5.7442179,9.7978048,9.2321844,26.73
23,5.7445927,9.7965260,9.2217798,26.77
24,5.7448158,9.7957649,9.2128353,26.79
25,5.7448721,9.7955742,9.2003956,26.80
26,5.7450829,9.7948551,9.1866093,26.79
27,5.7447500,9.7959900,9.1734858,26.74
28,5.7442446,9.7977142,9.1641426,26.76
29,5.7448235,9.7957401,9.1593857,26.79
30,5.7447209,9.7960892,9.1491289,26.81
31,5.7447300,9.7960587,9.1380186,26.82
32,5.7447243,9.7960777,9.1268215,26.85
