Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442951,9.7975416,9.5058699,27.45
2,5.7446432,9.7963543,9.4984484,27.42
3,5.7445345,9.7967253,9.4929419,27.48
4,5.7444401,9.7970467,9.4794550,27.43
5,5.7449913,9.7951670,9.4669552,27.43
6,5.7447410,9.7960205,9.4562063,27.42
7,5.7444396,9.7970486,9.4445629,27.41
8,5.7444496,9.7970152,9.4364910,27.40
9,5.7445207,9.7967720,9.4293947,27.35
10,5.7445469,9.7966833,9.4222727,27.43
11,5.7443171,9.7974663,9.4088917,27.41
12,5.7449923,9.7951641,9.3972063,27.39
13,5.7446332,9.7963886,9.3851299,27.39
14,5.7441659,9.7979822,9.3749695,27.40
15,5.7445831,9.7965593,9.3656425,27.44
16,5.7444429,9.7970371,9.3569365,27.49
17,5.7445388,9.7967110,9.3480158,27.52
18,5.7445421,9.7966986,9.3355980,27.49
19,5.7450342,9.7950201,9.3252115,27.50
20,5.7446227,9.7964239,9.3134975,27.47
21,5.7442923,9.7975512,9.3040066,27.47
22,5.7446527,9.7963219,9.2965021,27.44
23,5.7446570,9.7963066,9.2869129,27.43
24,5.7447543,9.7959747,9.2774162,27.40
25,5.7446923,9.7961864,9.2651863,27.32
26,5.7452068,9.7944317,9.2549791,27.35
27,5.7446060,9.7964811,9.2422495,27.30
28,5.7441282,9.7981110,9.2326050,27.31
29,5.7447019,9.7961540,9.2277765,27.29
30,5.7446108,9.7964649,9.2198515,27.30
31,5.7447414,9.7960186,9.2075996,27.24
32,5.7446270,9.7964096,9.1948471,27.30
