Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441597,9.7980032,9.5153036,23.03
2,5.7446060,9.7964811,9.5065041,23.05
3,5.7446718,9.7962570,9.4944973,23.07
4,5.7446308,9.7963963,9.4856281,23.07
5,5.7444706,9.7969427,9.4737425,23.11
6,5.7447739,9.7959089,9.4637785,23.08
7,5.7444677,9.7969522,9.4535275,23.08
8,5.7441692,9.7979708,9.4437838,23.06
9,5.7442369,9.7977400,9.4360781,23.08
10,5.7443619,9.7973137,9.4250288,23.10
11,5.7444019,9.7971773,9.4155340,23.12
12,5.7444715,9.7969398,9.4032068,23.10
13,5.7445841,9.7965555,9.3930502,23.12
14,5.7442589,9.7976656,9.3816166,23.15
15,5.7444010,9.7971811,9.3717422,23.12
16,5.7445011,9.7968388,9.3642311,23.14
17,5.7444420,9.7970400,9.3535776,23.10
18,5.7443619,9.7973137,9.3451767,23.05
19,5.7446871,9.7962046,9.3328638,22.99
20,5.7445621,9.7966309,9.3213005,22.99
21,5.7441597,9.7980032,9.3112001,22.99
22,5.7442012,9.7978621,9.3012743,23.05
23,5.7445002,9.7968426,9.2925854,23.09
24,5.7443676,9.7972937,9.2817240,23.11
25,5.7441387,9.7980747,9.2712822,23.13
26,5.7446513,9.7963266,9.2581244,23.16
27,5.7444568,9.7969904,9.2474413,23.16
28,5.7441559,9.7980165,9.2378845,23.16
29,5.7443409,9.7973852,9.2284098,23.12
30,5.7443495,9.7973566,9.2203379,23.14
31,5.7445736,9.7965918,9.2109709,23.07
32,5.7444963,9.7968550,9.2001257,23.03
