Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444849,9.7968941,9.5127697,24.91
2,5.7450190,9.7950735,9.5033436,24.85
3,5.7449937,9.7951593,9.4971247,24.84
4,5.7449226,9.7954016,9.4743919,24.87
5,5.7461128,9.7913437,9.4641018,24.86
6,5.7452230,9.7943773,9.4480753,24.82
7,5.7444887,9.7968807,9.4426851,24.80
8,5.7445784,9.7965755,9.4350004,24.85
9,5.7447295,9.7960596,9.4266195,24.85
10,5.7440953,9.7982235,9.4168444,24.87
11,5.7450881,9.7948370,9.3945990,24.85
12,5.7461901,9.7910805,9.3817501,24.84
13,5.7450814,9.7948599,9.3695593,24.89
14,5.7437449,9.7994194,9.3582592,25.02
15,5.7443399,9.7973881,9.3501396,25.08
16,5.7449493,9.7953100,9.3426704,25.14
17,5.7442255,9.7977791,9.3302870,25.19
18,5.7443638,9.7973070,9.3135176,25.19
19,5.7457137,9.7927046,9.2986917,25.22
20,5.7441936,9.7978878,9.2847633,25.15
21,5.7442541,9.7976818,9.2696943,25.21
22,5.7449813,9.7952013,9.2591963,25.13
23,5.7450795,9.7948666,9.2599516,25.08
24,5.7445755,9.7965851,9.2458553,25.08
25,5.7449579,9.7952805,9.2321730,25.04
26,5.7453203,9.7940454,9.2223797,25.05
27,5.7444930,9.7968664,9.2093811,25.07
28,5.7439342,9.7987728,9.2000494,25.05
29,5.7446413,9.7963600,9.1937399,25.06
30,5.7447371,9.7960339,9.1930637,25.09
31,5.7444382,9.7970533,9.1756477,25.09
32,5.7449322,9.7953682,9.1643915,25.09
