Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449417,9.7953367,9.5108852,28.95
2,5.7452011,9.7944517,9.5121851,28.96
3,5.7449846,9.7951899,9.5133533,29.02
4,5.7444530,9.7970028,9.4899492,29.03
5,5.7454281,9.7936773,9.4764261,29.07
6,5.7453742,9.7938623,9.4687376,29.08
7,5.7446327,9.7963896,9.4575195,29.00
8,5.7451191,9.7947321,9.4540234,29.04
9,5.7453671,9.7938862,9.4570971,29.00
10,5.7444110,9.7971468,9.4525385,28.99
11,5.7445626,9.7966290,9.4303951,29.04
12,5.7456970,9.7927608,9.4196548,29.10
13,5.7450590,9.7949362,9.4097929,29.11
14,5.7440515,9.7983723,9.3971577,29.21
15,5.7447715,9.7959166,9.3936148,29.24
16,5.7451391,9.7946634,9.3941574,29.29
17,5.7445760,9.7965832,9.3855305,29.35
18,5.7448668,9.7955914,9.3641930,29.43
19,5.7455616,9.7932224,9.3537407,29.40
20,5.7448044,9.7958050,9.3441687,29.38
21,5.7442207,9.7977953,9.3333483,29.30
22,5.7448626,9.7956057,9.3293848,29.35
23,5.7451849,9.7945070,9.3327169,29.30
24,5.7445154,9.7967901,9.3183575,29.27
25,5.7449818,9.7951994,9.2998781,29.37
26,5.7452841,9.7941685,9.2888222,29.43
27,5.7443151,9.7974730,9.2787428,29.49
28,5.7440591,9.7983465,9.2692003,29.51
29,5.7452049,9.7944384,9.2632685,29.55
30,5.7451863,9.7945023,9.2680912,29.47
31,5.7448125,9.7957773,9.2521477,29.43
32,5.7449989,9.7951412,9.2353783,29.40
