Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7425885,9.8033657,9.6157408,24.06
2,5.7540689,9.7642860,9.7408438,24.07
3,5.7400160,9.8121548,9.7400846,24.06
4,5.7372398,9.8216534,9.6283159,24.08
5,5.7501988,9.7774334,9.5947800,24.11
6,5.7450619,9.7949266,9.5849686,24.14
7,5.7402172,9.8114672,9.5662909,24.11
8,5.7456856,9.7927999,9.5515442,24.10
9,5.7517467,9.7721720,9.6738186,24.13
10,5.7376895,9.8201141,9.6467142,24.15
11,5.7397318,9.8131266,9.5200539,24.14
12,5.7503481,9.7769260,9.5146990,24.18
13,5.7440491,9.7983809,9.4995794,24.15
14,5.7382612,9.8181572,9.4773645,24.14
15,5.7497001,9.7791300,9.4937563,24.17
16,5.7503300,9.7769880,9.5974131,24.16
17,5.7358351,9.8264647,9.5453358,24.14
18,5.7434139,9.8005486,9.4262600,24.14
19,5.7480335,9.7848015,9.4381933,24.16
20,5.7433195,9.8008709,9.4176292,24.14
21,5.7382483,9.8182011,9.3896122,24.15
22,5.7520800,9.7710390,9.4469156,24.08
23,5.7475977,9.7862854,9.5148916,24.15
24,5.7346234,9.8306179,9.4442005,24.15
25,5.7466030,9.7896729,9.3449821,24.06
26,5.7473392,9.7871656,9.3541412,24.00
27,5.7425365,9.8035431,9.3335133,23.97
28,5.7390699,9.8153906,9.2954931,23.93
29,5.7540565,9.7643280,9.3872805,23.96
30,5.7447548,9.7959738,9.4301081,23.93
31,5.7345915,9.8307266,9.3479004,23.91
32,5.7479205,9.7851858,9.2769871,23.93
