Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448678,9.7955885,9.5186625,29.17
2,5.7454166,9.7937174,9.5066080,29.24
3,5.7445607,9.7966356,9.4990673,29.25
4,5.7441320,9.7980976,9.4869204,29.31
5,5.7452345,9.7943382,9.4805889,29.34
6,5.7450647,9.7949171,9.4874449,29.37
7,5.7443485,9.7973595,9.4701195,29.35
8,5.7448740,9.7955675,9.4505558,29.33
9,5.7454615,9.7935638,9.4407797,29.31
10,5.7442122,9.7978249,9.4284925,29.36
11,5.7443857,9.7972326,9.4188795,29.36
12,5.7452068,9.7944317,9.4170609,29.41
13,5.7448072,9.7957945,9.4205313,29.42
14,5.7445307,9.7967377,9.3988447,29.43
15,5.7452326,9.7943439,9.3837414,29.38
16,5.7454929,9.7934570,9.3735676,29.40
17,5.7441759,9.7979488,9.3607311,29.37
18,5.7447672,9.7959309,9.3531513,29.37
19,5.7450924,9.7948227,9.3540163,29.40
20,5.7447243,9.7960777,9.3512878,29.39
21,5.7446165,9.7964449,9.3289614,29.38
22,5.7452974,9.7941236,9.3151455,29.35
23,5.7452517,9.7942791,9.3068724,29.35
24,5.7441945,9.7978849,9.2945576,29.33
25,5.7445297,9.7967415,9.2893648,29.31
26,5.7448387,9.7956867,9.2906523,29.32
27,5.7445402,9.7967052,9.2847414,29.36
28,5.7446604,9.7962952,9.2618694,29.32
29,5.7456255,9.7930050,9.2501602,29.34
30,5.7450242,9.7950544,9.2432508,29.31
31,5.7441931,9.7978897,9.2299805,29.37
32,5.7448606,9.7956123,9.2261505,29.37
