Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444572,9.7969885,9.5163507,27.28
2,5.7448854,9.7955275,9.5147657,27.28
3,5.7445889,9.7965393,9.5147438,27.28
4,5.7444310,9.7970781,9.4942923,27.28
5,5.7452669,9.7942276,9.4829502,27.26
6,5.7449584,9.7952795,9.4719753,27.26
7,5.7440190,9.7984838,9.4602156,27.27
8,5.7444849,9.7968941,9.4552603,27.36
9,5.7450666,9.7949104,9.4557037,27.33
10,5.7443981,9.7971907,9.4499359,27.38
11,5.7445741,9.7965899,9.4281502,27.34
12,5.7453499,9.7939444,9.4176369,27.30
13,5.7449570,9.7952843,9.4077101,27.27
14,5.7441721,9.7979612,9.3980350,27.21
15,5.7446098,9.7964678,9.3942928,27.12
16,5.7450724,9.7948904,9.3932323,27.11
17,5.7443566,9.7973318,9.3834715,27.16
18,5.7447710,9.7959185,9.3634863,27.21
19,5.7452688,9.7942209,9.3536034,27.24
20,5.7446184,9.7964382,9.3446264,27.28
21,5.7440786,9.7982807,9.3364687,27.31
22,5.7446747,9.7962475,9.3307257,27.41
23,5.7449193,9.7954130,9.3321590,27.41
24,5.7443047,9.7975092,9.3166876,27.40
25,5.7450066,9.7951145,9.3000870,27.39
26,5.7453690,9.7938795,9.2895927,27.37
27,5.7443581,9.7973270,9.2801275,27.36
28,5.7441845,9.7979193,9.2715578,27.39
29,5.7450261,9.7950487,9.2661228,27.44
30,5.7449789,9.7952089,9.2708626,27.44
31,5.7445760,9.7965832,9.2527466,27.49
32,5.7449951,9.7951546,9.2399940,27.44
