Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434225,9.8005190,9.5262451,24.01
2,5.7456245,9.7930079,9.5305738,23.99
3,5.7442198,9.7977982,9.5343542,24.02
4,5.7436152,9.7998610,9.4996500,24.07
5,5.7452288,9.7943573,9.4894724,24.09
6,5.7449837,9.7951927,9.4796925,24.12
7,5.7438354,9.7991095,9.4653845,24.13
8,5.7436562,9.7997217,9.4580431,24.14
9,5.7456455,9.7929363,9.4658709,24.16
10,5.7436867,9.7996168,9.4629154,24.20
11,5.7432818,9.8009987,9.4272776,24.23
12,5.7454252,9.7936878,9.4133921,24.24
13,5.7448435,9.7956715,9.4006882,24.24
14,5.7436013,9.7999086,9.3833904,24.29
15,5.7440052,9.7985306,9.3765173,24.25
16,5.7454481,9.7936096,9.3873930,24.26
17,5.7433224,9.8008604,9.3753128,24.21
18,5.7445507,9.7966700,9.3443708,24.21
19,5.7452927,9.7941399,9.3324623,24.21
20,5.7443371,9.7973986,9.3240004,24.19
21,5.7434726,9.8003473,9.3090115,24.22
22,5.7445178,9.7967825,9.3017359,24.19
23,5.7453060,9.7940941,9.3165188,24.16
24,5.7431135,9.8015738,9.2982168,24.19
25,5.7449102,9.7954435,9.2723665,24.19
26,5.7452292,9.7943563,9.2589083,24.25
27,5.7438221,9.7991552,9.2489748,24.19
28,5.7433786,9.8006687,9.2354565,24.28
29,5.7448206,9.7957497,9.2283154,24.24
30,5.7446675,9.7962713,9.2427073,24.32
31,5.7432709,9.8010368,9.2155876,24.29
32,5.7452431,9.7943087,9.1964941,24.34
