Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443218,9.7974501,9.5072842,28.22
2,5.7447376,9.7960320,9.5026970,28.17
3,5.7446308,9.7963963,9.4948301,28.16
4,5.7444673,9.7969542,9.4827051,28.22
5,5.7450628,9.7949228,9.4709148,28.20
6,5.7448187,9.7957554,9.4582806,28.18
7,5.7445531,9.7966614,9.4481134,28.18
8,5.7446938,9.7961817,9.4396410,28.21
9,5.7447910,9.7958498,9.4338322,28.23
10,5.7446976,9.7961693,9.4264135,28.25
11,5.7445135,9.7967968,9.4130440,28.22
12,5.7452202,9.7943869,9.4024601,28.21
13,5.7447681,9.7959280,9.3903980,28.20
14,5.7445326,9.7967319,9.3815365,28.17
15,5.7446432,9.7963543,9.3717985,28.11
16,5.7445302,9.7967396,9.3633766,28.18
17,5.7446303,9.7963982,9.3552952,28.16
18,5.7445040,9.7968292,9.3428707,28.17
19,5.7450123,9.7950954,9.3330698,28.24
20,5.7447329,9.7960482,9.3217583,28.18
21,5.7442656,9.7976418,9.3115053,28.20
22,5.7448406,9.7956810,9.3041334,28.21
23,5.7445006,9.7968407,9.2949562,28.19
24,5.7447391,9.7960272,9.2856283,28.21
25,5.7444944,9.7968616,9.2744102,28.16
26,5.7449808,9.7952032,9.2642860,28.23
27,5.7445602,9.7966375,9.2529888,28.23
28,5.7440219,9.7984734,9.2431383,28.28
29,5.7447839,9.7958746,9.2375994,28.30
30,5.7445898,9.7965364,9.2290945,28.33
31,5.7447147,9.7961102,9.2183237,28.32
32,5.7447810,9.7958841,9.2057724,28.32
