Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442350,9.7977467,9.5106153,25.87
2,5.7445002,9.7968426,9.5014944,25.89
3,5.7446260,9.7964134,9.4939938,25.86
4,5.7447929,9.7958431,9.4807014,25.84
5,5.7450180,9.7950764,9.4711971,25.84
6,5.7449408,9.7953396,9.4594431,25.83
7,5.7442374,9.7977390,9.4475622,25.78
8,5.7442718,9.7976208,9.4355707,25.73
9,5.7443452,9.7973709,9.4232531,25.69
10,5.7445369,9.7967176,9.4141521,25.72
11,5.7445273,9.7967491,9.4011745,25.70
12,5.7449360,9.7953558,9.3878279,25.65
13,5.7445970,9.7965117,9.3751259,25.63
14,5.7439804,9.7986155,9.3628654,25.64
15,5.7444587,9.7969837,9.3529005,25.63
16,5.7445288,9.7967443,9.3429193,25.64
17,5.7445669,9.7966137,9.3342390,25.65
18,5.7447281,9.7960653,9.3235588,25.73
19,5.7452807,9.7941799,9.3127613,25.73
20,5.7447214,9.7960873,9.3026428,25.75
21,5.7441154,9.7981548,9.2913475,25.72
22,5.7445793,9.7965727,9.2842979,25.71
23,5.7446642,9.7962828,9.2737732,25.73
24,5.7445784,9.7965755,9.2639618,25.72
25,5.7446375,9.7963734,9.2540798,25.70
26,5.7452002,9.7944546,9.2422714,25.72
27,5.7445784,9.7965755,9.2319136,25.74
28,5.7439561,9.7986984,9.2212543,25.73
29,5.7445364,9.7967186,9.2169418,25.73
30,5.7446752,9.7962446,9.2070913,25.76
31,5.7447419,9.7960176,9.1952372,25.75
32,5.7447796,9.7958889,9.1854239,25.77
