Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437496,9.7994032,9.5218067,23.99
2,5.7445683,9.7966099,9.5134497,24.01
3,5.7440376,9.7984200,9.5122814,24.00
4,5.7442837,9.7975807,9.4893436,24.01
5,5.7453012,9.7941103,9.4794922,23.97
6,5.7446017,9.7964954,9.4645939,23.96
7,5.7439880,9.7985888,9.4537916,23.88
8,5.7440176,9.7984877,9.4451075,23.83
9,5.7447710,9.7959185,9.4397449,23.82
10,5.7440052,9.7985306,9.4357300,23.84
11,5.7445726,9.7965956,9.4171801,23.83
12,5.7451468,9.7946367,9.4048901,23.81
13,5.7442760,9.7976065,9.3916712,23.83
14,5.7437410,9.7994318,9.3822985,23.84
15,5.7438750,9.7989750,9.3740253,23.84
16,5.7447972,9.7958288,9.3683071,23.91
17,5.7438622,9.7990189,9.3582687,23.96
18,5.7444735,9.7969332,9.3399868,23.91
19,5.7448945,9.7954969,9.3290300,23.97
20,5.7443986,9.7971888,9.3133125,23.99
21,5.7435408,9.8001156,9.3027201,24.01
22,5.7442617,9.7976551,9.2935333,23.98
23,5.7449598,9.7952738,9.2919035,24.00
24,5.7440624,9.7983351,9.2781754,24.01
25,5.7447081,9.7961330,9.2630959,24.00
26,5.7447309,9.7960548,9.2522783,24.03
27,5.7441187,9.7981434,9.2366343,23.99
28,5.7433701,9.8006983,9.2244177,24.08
29,5.7443409,9.7973852,9.2146749,24.07
30,5.7445812,9.7965660,9.2141438,24.08
31,5.7439961,9.7985611,9.1938477,24.07
32,5.7449408,9.7953396,9.1821661,24.03
