Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441673,9.7979774,9.4839430,25.19
2,5.7446089,9.7964716,9.4775372,25.13
3,5.7443709,9.7972832,9.4638929,25.16
4,5.7447882,9.7958593,9.4554815,25.10
5,5.7442665,9.7976389,9.4401760,25.08
6,5.7448673,9.7955894,9.4301395,25.07
7,5.7443600,9.7973204,9.4199848,25.06
8,5.7440424,9.7984037,9.4077053,25.04
9,5.7445631,9.7966270,9.4013567,25.08
10,5.7444630,9.7969685,9.3889542,25.03
11,5.7444792,9.7969141,9.3813601,25.09
12,5.7446251,9.7964163,9.3692627,25.17
13,5.7448034,9.7958078,9.3585186,25.18
14,5.7443323,9.7974148,9.3469715,25.21
15,5.7441015,9.7982025,9.3362961,25.29
16,5.7446303,9.7963982,9.3296347,25.19
17,5.7445126,9.7967997,9.3185034,25.20
18,5.7444205,9.7971134,9.3112679,25.19
19,5.7448196,9.7957525,9.2997141,25.19
20,5.7446957,9.7961750,9.2900257,25.21
21,5.7442932,9.7975473,9.2790651,25.18
22,5.7445250,9.7967577,9.2704573,25.22
23,5.7441893,9.7979021,9.2602034,25.18
24,5.7446113,9.7964640,9.2476149,25.13
25,5.7443571,9.7973299,9.2381859,25.12
26,5.7449040,9.7954645,9.2259130,25.10
27,5.7445154,9.7967901,9.2153988,25.09
28,5.7442474,9.7977047,9.2034397,25.10
29,5.7446775,9.7962370,9.1941690,25.08
30,5.7443504,9.7973528,9.1842022,25.08
31,5.7446690,9.7962666,9.1736364,25.11
32,5.7444978,9.7968502,9.1635294,25.13
